"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"D4","PB7","I/O","","","","LPTIM1_IN2","","","I2C1_SDA","","","USART1_RX","","TSC_G2_IO4","","LCD_SEG21","","","","EVENTOUT"
"D5","NRST","Reset","","","","","","","","","","","","","","","","","",""
"D6","PH1-OSC_OUT (PH1)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"D7","PH0-OSC_IN (PH0)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"E1","PB14","I/O","","","","TIM1_CH2N","","","I2C2_SDA","SPI2_MISO","","USART3_DE/USART3_RTS","","TSC_G1_IO3","","LCD_SEG14","SWPMI1_RX","SAI1_MCLK_A","TIM15_CH1","EVENTOUT"
"E2","PB13","I/O","","","","TIM1_CH1N","","","I2C2_SCL","SPI2_SCK","","USART3_CTS","LPUART1_CTS","TSC_G1_IO2","","LCD_SEG13","SWPMI1_TX","SAI1_SCK_A","TIM15_CH1N","EVENTOUT"
"E3","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","SPI2_SCK","","USART3_TX","LPUART1_RX","TSC_SYNC","QUADSPI_CLK","LCD_SEG10","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"E4","PA3","I/O","","","","TIM2_CH4","","","","","","USART2_RX","LPUART1_RX","","QUADSPI_CLK","LCD_SEG2","","SAI1_MCLK_A","TIM15_CH2","EVENTOUT"
"E5","PA2","I/O","","","","TIM2_CH3","","","","","","USART2_TX","LPUART1_TX","","QUADSPI_BK1_NCS","LCD_SEG1","COMP2_OUT","","TIM15_CH1","EVENTOUT"
"E6","PC3","I/O","","","","LPTIM1_ETR","","","","SPI2_MOSI","","","","","","LCD_VLCD","","SAI1_SD_A","LPTIM2_ETR","EVENTOUT"
"E7","VSSA/VREF-","Power","","","","","","","","","","","","","","","","","",""
"F1","PB12","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP2","I2C2_SMBA","SPI2_NSS","","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","","LCD_SEG12","SWPMI1_IO","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"F2","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","LPUART1_TX","","QUADSPI_BK1_NCS","LCD_SEG11","COMP2_OUT","","","EVENTOUT"
"F3","PA7","I/O","","","","TIM1_CH1N","","","I2C3_SCL","SPI1_MOSI","","","","","QUADSPI_BK1_IO2","LCD_SEG4","COMP2_OUT","","","EVENTOUT"
"F4","PA6","I/O","","","","TIM1_BKIN","","","","SPI1_MISO","COMP1_OUT","USART3_CTS","LPUART1_CTS","","QUADSPI_BK1_IO3","LCD_SEG3","TIM1_BKIN_COMP2","","TIM16_CH1","EVENTOUT"
"F5","PA5","I/O","","","","TIM2_CH1","TIM2_ETR","","","SPI1_SCK","","","","","","","","","LPTIM2_ETR","EVENTOUT"
"F6","PA0","I/O","","","","TIM2_CH1","","","","","","USART2_CTS","","","","","COMP1_OUT","SAI1_EXTCLK","TIM2_ETR","EVENTOUT"
"F7","VDDA/VREF+","Power","","","","","","","","","","","","","","","","","",""
"G1","VDD","Power","","","","","","","","","","","","","","","","","",""
"G2","VSS","Power","","","","","","","","","","","","","","","","","",""
"G3","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","LPTIM1_OUT","","","I2C3_SMBA","","","","","","","LCD_VLCD","","","","EVENTOUT"
"G4","PB1","I/O","","","","TIM1_CH3N","","","","","","USART3_DE/USART3_RTS","LPUART1_DE/LPUART1_RTS","","QUADSPI_BK1_IO0","LCD_SEG6","","","LPTIM2_IN1","EVENTOUT"
"G5","PB0","I/O","","","","TIM1_CH2N","","","","SPI1_NSS","","USART3_CK","","","QUADSPI_BK1_IO1","LCD_SEG5","COMP1_OUT","SAI1_EXTCLK","","EVENTOUT"
"G6","PA4","I/O","","","","","","","","SPI1_NSS","SPI3_NSS","USART2_CK","","","","","","SAI1_FS_B","LPTIM2_OUT","EVENTOUT"
"G7","PA1","I/O","","","","TIM2_CH2","","","I2C1_SMBA","SPI1_SCK","","USART2_DE/USART2_RTS","","","","LCD_SEG0","","","TIM15_CH1N","EVENTOUT"
