"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"B11","PC10","I/O","","","","EVENTOUT","TIM19_CH1","","","","I2S3_CK/SPI3_SCK","USART3_TX","","","","","","","",""
"B12","PA11","I/O","","","","","TIM5_CH2","","","I2S2_WS/SPI2_NSS","I2S1_WS/SPI1_NSS","USART1_CTS","COMP1_OUT","CAN_RX","TIM4_CH1","","","","","EVENTOUT"
"C1","PC13","I/O","","","","","","","","","","","","","","","","","",""
"C2","PE5","I/O","","","SYS_TRACED2","EVENTOUT","","TSC_G7_IO4","","","","","","","","","","","",""
"C3","PE0","I/O","","","","EVENTOUT","TIM4_ETR","","","","","USART1_TX","","","","","","","",""
"C4","VDD","Power","","","","","","","","","","","","","","","","","",""
"C5","PB5","I/O","","","","TIM16_BKIN","TIM3_CH2","","I2C1_SMBA","I2S1_SD/SPI1_MOSI","I2S3_SD/SPI3_MOSI","USART2_CK","","","TIM17_CH1","TIM19_ETR","","","","EVENTOUT"
"C8","PD2","I/O","","","","EVENTOUT","TIM3_ETR","","","","","","","","","","","","",""
"C9","PD0","I/O","","","","EVENTOUT","TIM19_CH4","","","","","CAN_RX","","","","","","","",""
"C10","PC11","I/O","","","","EVENTOUT","TIM19_CH2","","","","I2S3_MCK/SPI3_MISO","USART3_RX","","","","","","","",""
"C11","PF6","I/O","","","","EVENTOUT","TIM4_CH4","","I2C2_SCL","I2S1_SD/SPI1_MOSI","","USART3_DE/USART3_RTS","","","","","","","",""
"C12","PA10","I/O","","","","TIM17_BKIN","","TSC_G4_IO2","I2C2_SDA","I2S2_SD/SPI2_MOSI","","USART1_RX","","TIM14_CH1","TIM2_CH4","","","","","EVENTOUT"
"D1","PC14-OSC32_IN","I/O","","","","","","","","","","","","","","","","","",""
"D2","PE6","I/O","","","SYS_TRACED3","EVENTOUT","","","","","","","","","","","","","",""
"D3","VSS","Power","","","","","","","","","","","","","","","","","",""
"D10","PA9","I/O","","","","","TIM13_CH1","TSC_G4_IO1","I2C2_SCL","I2S2_MCK/SPI2_MISO","","USART1_TX","","TIM15_BKIN","TIM2_CH3","","","","","EVENTOUT"
"D11","PA8","I/O","","","RCC_MCO","","TIM5_CH1/TIM5_ETR","","I2C2_SMBA","I2S2_CK/SPI2_SCK","","USART1_CK","","","TIM4_ETR","","","","","EVENTOUT"
"D12","PC9","I/O","","","","EVENTOUT","TIM3_CH4","","","I2S1_SD/SPI1_MOSI","","","","","","","","","",""
"E1","PC15-OSC32_OUT","I/O","","","","","","","","","","","","","","","","","",""
"E2","VBAT","Power","","","","","","","","","","","","","","","","","",""
"E3","PF4","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"E10","PC8","I/O","","","","EVENTOUT","TIM3_CH3","","","I2S1_MCK/SPI1_MISO","","","","","","","","","",""
"E11","PC7","I/O","","","","EVENTOUT","TIM3_CH2","","","I2S1_CK/SPI1_SCK","","","","","","","","","",""
"E12","PC6","I/O","","","","EVENTOUT","TIM3_CH1","","","I2S1_WS/SPI1_NSS","","","","","","","","","",""
"F1","PF0-OSC_IN","I/O","","","","","","","I2C2_SDA","","","","","","","","","","",""
"F2","PF9","I/O","","","","EVENTOUT","TIM14_CH1","","","","","","","","","","","","",""
"F11","VSS","Power","","","","","","","","","","","","","","","","","",""
"F12","VSSSD","Power","","","","","","","","","","","","","","","","","",""
"G1","PF1-OSC_OUT","I/O","","","","","","","I2C2_SCL","","","","","","","","","","",""
"G2","PF10","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"G11","VDD","Power","","","","","","","","","","","","","","","","","",""
"G12","VDDSD12","Power","","","","","","","","","","","","","","","","","",""
"H1","PC0","I/O","","","","EVENTOUT","TIM5_CH1/TIM5_ETR","","","","","","","","","","","","",""
"H2","NRST","Reset","","","","","","","","","","","","","","","","","",""
"H3","VDD","Power","","","","","","","","","","","","","","","","","",""
"H10","PD15","I/O","","","","EVENTOUT","TIM4_CH4","TSC_G8_IO4","","","","","","","","","","","",""
"H11","PD14","I/O","","","","EVENTOUT","TIM4_CH3","TSC_G8_IO3","","","","","","","","","","","",""
"H12","PD13","I/O","","","","EVENTOUT","TIM4_CH2","TSC_G8_IO2","","","","","","","","","","","",""
"J1","PF2","I/O","","","","EVENTOUT","","","I2C2_SMBA","","","","","","","","","","",""
"J2","PC1","I/O","","","","EVENTOUT","TIM5_CH2","","","","","","","","","","","","",""
"J3","PC2","I/O","","","","EVENTOUT","TIM5_CH3","","","I2S2_MCK/SPI2_MISO","","","","","","","","","",""
"J10","PD12","I/O","","","","EVENTOUT","TIM4_CH1","TSC_G8_IO1","","","","USART3_DE/USART3_RTS","","","","","","","",""
"J11","PD11","I/O","","","","EVENTOUT","","","","","","USART3_CTS","","","","","","","",""
"J12","PD10","I/O","","","","EVENTOUT","","","","","","USART3_CK","","","","","","","",""
"K1","VSSA/VREF-","Power","","","","","","","","","","","","","","","","","",""
"K2","PC3","I/O","","","","EVENTOUT","TIM5_CH4","","","I2S2_SD/SPI2_MOSI","","","","","","","","","",""
"K3","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TSC_G1_IO3","","","I2S3_MCK/SPI3_MISO","USART2_TX","COMP2_OUT","TIM15_CH1","","TIM19_CH3","","","","EVENTOUT"
"K4","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TSC_G2_IO2","","I2S1_CK/SPI1_SCK","","CEC","","TIM14_CH1","TIM12_CH2","","","","","EVENTOUT"
"K5","PC4","I/O","","","","EVENTOUT","TIM13_CH1","TSC_G3_IO1","","","","USART1_TX","","","","","","","",""
"K8","PD9","I/O","","","","EVENTOUT","","TSC_G6_IO4","","","","USART3_RX","","","","","","","",""
"K9","PD8","I/O","","","","EVENTOUT","","TSC_G6_IO3","","I2S2_CK/SPI2_SCK","","USART3_TX","","","","","","","",""
"K10","PB15","I/O","","","RTC_REFIN","TIM15_CH2","TIM15_CH1N","TSC_G6_IO2","","I2S2_SD/SPI2_MOSI","","","","TIM12_CH2","","","","","","EVENTOUT"
"K11","PB14","I/O","","","","TIM15_CH1","","TSC_G6_IO1","","I2S2_MCK/SPI2_MISO","","USART3_DE/USART3_RTS","","TIM12_CH1","","","","","","EVENTOUT"
"K12","VREFSD+","Power","","","","","","","","","","","","","","","","","",""
"L1","VREF+","Power","","","","","","","","","","","","","","","","","",""
"L2","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1/TIM5_ETR","TSC_G1_IO1","","","","USART2_CTS","COMP1_OUT","","","TIM19_CH1","","","","EVENTOUT"
"L3","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TSC_G1_IO4","","","I2S3_SD/SPI3_MOSI","USART2_RX","","TIM15_CH2","","TIM19_CH4","","","","EVENTOUT"
"L4","PA6","I/O","","","","TIM16_CH1","TIM3_CH1","TSC_G2_IO3","","I2S1_MCK/SPI1_MISO","","","COMP1_OUT","TIM13_CH1","","","","","","EVENTOUT"
"L5","PC5","I/O","","","","EVENTOUT","","TSC_G3_IO2","","","","USART1_RX","","","","","","","",""
"L6","NPOR","Reset","","","","","","","","","","","","","","","","","",""
"L7","PE8","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"L8","PE10","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"L9","PE12","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"L10","PB10","I/O","","","","TIM2_CH3","","TSC_SYNC","","I2S2_CK/SPI2_SCK","CEC","USART3_TX","","","","","","","","EVENTOUT"
"L11","VREFSD-","Power","","","","","","","","","","","","","","","","","",""
"L12","VDDSD3","Power","","","","","","","","","","","","","","","","","",""
"M1","VDDA","Power","","","","","","","","","","","","","","","","","",""
"M2","PA1","I/O","","","RTC_REFIN","TIM2_CH2","TIM5_CH2","TSC_G1_IO2","","","I2S3_CK/SPI3_SCK","USART2_DE/USART2_RTS","","TIM15_CH1N","","TIM19_CH2","","","","EVENTOUT"
"M3","PA4","I/O","","","","","TIM3_CH2","TSC_G2_IO1","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","TIM12_CH1","","","","","EVENTOUT"
"M4","PA7","I/O","","","","TIM17_CH1","TIM3_CH2","TSC_G2_IO4","","I2S1_SD/SPI1_MOSI","","","COMP2_OUT","TIM14_CH1","","","","","","EVENTOUT"
"M5","PB0","I/O","","","","","TIM3_CH3","TSC_G3_IO3","","I2S1_SD/SPI1_MOSI","","","","","TIM3_CH2","","","","","EVENTOUT"
"M6","PB1","I/O","","","","","TIM3_CH4","TSC_G3_IO4","","","","","","","","","","","","EVENTOUT"
"M7","PE7","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"M8","PE9","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"M9","PE11","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"M10","PE13","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"M11","PE14","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"M12","PE15","I/O","","","","EVENTOUT","","","","","","USART3_RX","","","","","","","",""
