"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"J5","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","","","FMC_D11/FMC_DA11","","LTDC_CLK"
"J6","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"J7","PF13","I/O","","","","","","","","","","","","","","","FMC_A7","",""
"J8","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","TIM14_CH1","QUADSPI_CLK","","","",""
"J9","PC0","I/O","","","","","","","","","","","","","USB_OTG_HS_ULPI_STP","","FMC_SDNWE","","LTDC_R5"
"J10","PF4","I/O","","","","","","","","","","","","","","","FMC_A4","",""
"J11","VSS","Power","","","","","","","","","","","","","","","","",""
"J12","VDD","Power","","","","","","","","","","","","","","","","",""
"K1","VCAPDSI","Power","","","","","","","","","","","","","","","","",""
"K2","VDD12DSI","Power","","","","","","","","","","","","","","","","",""
"K3","DSIHOST_D0P","MonoIO","","","","","","","","","","","","","","","","",""
"K4","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","","USART3_CTS","","CAN2_TX","USB_OTG_HS_ULPI_D6","","","",""
"K5","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","USB_OTG_HS_ULPI_D4","","","DSIHOST_TE","LTDC_G5"
"K6","PE9","I/O","","","","TIM1_CH1","","","","","","","","","QUADSPI_BK2_IO2","","FMC_D6/FMC_DA6","",""
"K7","PF11","I/O","","","","","","","","","","","","","","","FMC_SDNRAS","DCMI_D12",""
"K8","PH5","I/O","","","","","","","I2C2_SDA","","","","","","","","FMC_SDNWE","",""
"K9","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","","","","","LTDC_R2"
"K10","PF10","I/O","","","","","","","","","","","","QUADSPI_CLK","","","","DCMI_D11","LTDC_DE"
"K11","PH0/OSC_IN","I/O","","","","","","","","","","","","","","","","",""
"K12","PH1/OSC_OUT","I/O","","","","","","","","","","","","","","","","",""
"L1","VDDDSI","Power","","","","","","","","","","","","","","","","",""
"L2","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","",""
"L3","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","",""
"L4","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","",""
"L5","PH9","I/O","","","","","","","I2C3_SMBA","","","","","TIM12_CH2","","","FMC_D17","DCMI_D0","LTDC_R3"
"L6","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","","","","","","","FMC_D10/FMC_DA10","","LTDC_DE"
"L7","PF14","I/O","","","","","","","","","","","","","","","FMC_A8","",""
"L8","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","SPI1_SCK","","","","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"L9","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","","","","","","","LTDC_R1"
"L10","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","","","",""
"L11","VSSA","Power","","","","","","","","","","","","","","","","",""
"L12","PC1","I/O","","","SYS_TRACED0","","","","","I2S2_SD/SPI2_MOSI","SAI1_SD_A","","","","","","","",""
"M1","VSS","Power","","","","","","","","","","","","","","","","",""
"M2","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_RTS","","QUADSPI_BK1_IO1","","","FMC_A17/FMC_ALE","",""
"M3","PD10","I/O","","","","","","","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"M4","PH10","I/O","","","","","TIM5_CH1","","","","","","","","","","FMC_D18","DCMI_D1","LTDC_R4"
"M5","PH8","I/O","","","","","","","I2C3_SDA","","","","","","","","FMC_D16","DCMI_HSYNC","LTDC_R2"
"M6","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","","","","","","","FMC_D9/FMC_DA9","","LTDC_B4"
"M7","PE8","I/O","","","","TIM1_CH1N","","","","","","","UART7_TX","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","",""
"M8","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"M9","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"M10","PH4","I/O","","","","","","","I2C2_SCL","","","","","LTDC_G5","USB_OTG_HS_ULPI_NXT","","","","LTDC_G4"
"M11","PH2","I/O","","","","","","","","","","","","QUADSPI_BK2_IO0","","","FMC_SDCKE0","","LTDC_R0"
"M12","VDDA","Power","","","","","","","","","","","","","","","","",""
"N1","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"N2","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","I2S2_SD/SPI2_MOSI","","","","TIM12_CH2","","","USB_OTG_HS_DP","",""
"N3","PH11","I/O","","","","","TIM5_CH2","","","","","","","","","","FMC_D19","DCMI_D2","LTDC_R5"
"N4","VCAP1","Power","","","","","","","","","","","","","","","","",""
"N5","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","USART3_TX","","QUADSPI_BK1_NCS","USB_OTG_HS_ULPI_D3","","","","LTDC_G4"
"N6","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","","","","","","","FMC_D8/FMC_DA8","","LTDC_G3"
"N7","PE7","I/O","","","","TIM1_ETR","","","","","","","UART7_RX","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"N8","VSS","Power","","","","","","","","","","","","","","","","",""
"N9","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","","","","LTDC_R6","USB_OTG_HS_ULPI_D2","","","","LTDC_G0"
"N10","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","","","","LTDC_B5"
"N11","VSS","Power","","","","","","","","","","","","","","","","",""
"N12","PH3","I/O","","","","","","","","","","","","QUADSPI_BK2_IO1","","","FMC_SDNE0","","LTDC_R1"
"P1","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","","SPI2_MISO","I2S2_ext_SD","USART3_RTS","","TIM12_CH1","","","USB_OTG_HS_DM","",""
"P2","PH12","I/O","","","","","TIM5_CH3","","","","","","","","","","FMC_D20","DCMI_D3","LTDC_R6"
"P3","VDD","Power","","","","","","","","","","","","","","","","",""
"P4","VSS","Power","","","","","","","","","","","","","","","","",""
"P5","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"P6","PE10","I/O","","","","TIM1_CH2N","","","","","","","","","QUADSPI_BK2_IO3","","FMC_D7/FMC_DA7","",""
"P7","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"P8","VDD","Power","","","","","","","","","","","","","","","","",""
"P9","PB2/BOOT1","I/O","","","","","","","","","","","","","","","","",""
"P10","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","","","LTDC_R3","USB_OTG_HS_ULPI_D1","","","","LTDC_G1"
"P11","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","","TIM13_CH1","","","","DCMI_PIXCLK","LTDC_G2"
"P12","VDD","Power","","","","","","","","","","","","","","","","",""
