"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"C6","PG15","I/O","","","","","","","","","","","USART6_CTS","","","","FMC_SDNCAS","DCMI_D13",""
"C7","PG10","I/O","","","","","","","","","","","","LTDC_G3","","","FMC_NE3","DCMI_D2","LTDC_B2"
"C8","PD5","I/O","","","","","","","","","","USART2_TX","","","","","FMC_NWE","",""
"C9","PD1","I/O","","","","","","","","","","","","CAN1_TX","","","FMC_D3/FMC_DA3","",""
"C10","PC10","I/O","","","","","","","","","I2S3_CK/SPI3_SCK","USART3_TX","UART4_TX","","","","SDIO_D2","DCMI_D8","LTDC_R2"
"C11","PI1","I/O","","","","","","","","I2S2_CK/SPI2_SCK","","","","","","","FMC_D25","DCMI_D8","LTDC_G6"
"C12","PH15","I/O","","","","","","TIM8_CH3N","","","","","","","","","FMC_D23","DCMI_D11","LTDC_G4"
"C13","PH14","I/O","","","","","","TIM8_CH2N","","","","","","","","","FMC_D22","DCMI_D4","LTDC_G3"
"D1","PE5","I/O","","","SYS_TRACED2","","","TIM9_CH1","","SPI4_MISO","SAI1_SCK_A","","","","","","FMC_A21","DCMI_D6","LTDC_G0"
"D2","PE6","I/O","","","SYS_TRACED3","","","TIM9_CH2","","SPI4_MOSI","SAI1_SD_A","","","","","","FMC_A22","DCMI_D7","LTDC_G1"
"D3","VDD","Power","","","","","","","","","","","","","","","","",""
"D4","PB8","I/O","","","","","TIM4_CH3","TIM10_CH1","I2C1_SCL","","","","","CAN1_RX","","ETH_TXD3","SDIO_D4","DCMI_D6","LTDC_B6"
"D5","PB5","I/O","","","","","TIM3_CH2","","I2C1_SMBA","SPI1_MOSI","I2S3_SD/SPI3_MOSI","","","CAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10",""
"D6","VDD","Power","","","","","","","","","","","","","","","","",""
"D7","VSS","Power","","","","","","","","","","","","","","","","",""
"D8","PD4","I/O","","","","","","","","","","USART2_RTS","","","","","FMC_NOE","",""
"D9","PD0","I/O","","","","","","","","","","","","CAN1_RX","","","FMC_D2/FMC_DA2","",""
"D10","VDD","Power","","","","","","","","","","","","","","","","",""
"D11","VSS","Power","","","","","","","","","","","","","","","","",""
"D12","VCAP_2","Power","","","","","","","","","","","","","","","","",""
"D13","PH13","I/O","","","","","","TIM8_CH1N","","","","","","CAN1_TX","","","FMC_D21","","LTDC_G2"
"E1","PC14/OSC32_IN","I/O","","","","","","","","","","","","","","","","",""
"E2","PI9","I/O","","","","","","","","","","","","CAN1_RX","","","FMC_D30","","LTDC_VSYNC"
"E3","PI10","I/O","","","","","","","","","","","","","","ETH_RX_ER","FMC_D31","","LTDC_HSYNC"
"E4","PC13","I/O","","","","","","","","","","","","","","","","",""
"E5","VBAT","Power","","","","","","","","","","","","","","","","",""
"E6","VDD","Power","","","","","","","","","","","","","","","","",""
"E7","VSS","Power","","","","","","","","","","","","","","","","",""
"E8","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","","","USART1_TX","","","","","","DCMI_D0",""
"E9","PA10","I/O","","","","TIM1_CH3","","","","","","USART1_RX","","","USB_OTG_FS_ID","","","DCMI_D1",""
"E10","PA11","I/O","","","","TIM1_CH4","","","","","","USART1_CTS","","CAN1_RX","USB_OTG_FS_DM","","","","LTDC_R4"
"E11","PA12","I/O","","","","TIM1_ETR","","","","","","USART1_RTS","","CAN1_TX","USB_OTG_FS_DP","","","","LTDC_R5"
"E12","PA13","I/O","","","SYS_JTMS-SWDIO","","","","","","","","","","","","","",""
"E13","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","","","","LTDC_R6"
"F1","PC15/OSC32_OUT","I/O","","","","","","","","","","","","","","","","",""
"F2","PF0","I/O","","","","","","","I2C2_SDA","","","","","","","","FMC_A0","",""
"F3","PF1","I/O","","","","","","","I2C2_SCL","","","","","","","","FMC_A1","",""
"F4","VDD","Power","","","","","","","","","","","","","","","","",""
"F5","VSS","Power","","","","","","","","","","","","","","","","",""
"F6","VSS","Power","","","","","","","","","","","","","","","","",""
"F7","VDD","Power","","","","","","","","","","","","","","","","",""
"F8","VDD","Power","","","","","","","","","","","","","","","","",""
"F9","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","I2S2_MCK","","","USART6_TX","","","","SDIO_D6","DCMI_D0","LTDC_HSYNC"
"F10","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","I2S3_MCK","","USART6_RX","","","","SDIO_D7","DCMI_D1","LTDC_G6"
"F11","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","USART6_CK","","","","SDIO_D0","DCMI_D2",""
"F12","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","","","","","SDIO_D1","DCMI_D3",""
"F13","PG8","I/O","","","","","","","","","","","USART6_RTS","","","ETH_PPS_OUT","FMC_SDCLK","",""
"G1","PH1/OSC_OUT","I/O","","","","","","","","","","","","","","","","",""
"G2","PH0/OSC_IN","I/O","","","","","","","","","","","","","","","","",""
"G3","PF4","I/O","","","","","","","","","","","","","","","FMC_A4","",""
"G4","PF3","I/O","","","","","","","","","","","","","","","FMC_A3","",""
"G5","PF2","I/O","","","","","","","I2C2_SMBA","","","","","","","","FMC_A2","",""
"G6","PC0","I/O","","","","","","","","","","","","","USB_OTG_HS_ULPI_STP","","FMC_SDNWE","",""
"G7","VSS","Power","","","","","","","","","","","","","","","","",""
"G8","VDD","Power","","","","","","","","","","","","","","","","",""
"G9","VSS","Power","","","","","","","","","","","","","","","","",""
"G10","VDD","Power","","","","","","","","","","","","","","","","",""
"G11","PG6","I/O","","","","","","","","","","","","","","","FMC_INT2","DCMI_D12","LTDC_R7"
"G12","PG7","I/O","","","","","","","","","","","USART6_CK","","","","","DCMI_D13","LTDC_CLK"
"G13","PG5","I/O","","","","","","","","","","","","","","","FMC_A15/FMC_BA1","",""
"H1","PF10","I/O","","","","","","","","","","","","","","","","DCMI_D11","LTDC_DE"
"H2","NRST","Reset","","","","","","","","","","","","","","","","",""
"H3","PF5","I/O","","","","","","","","","","","","","","","FMC_A5","",""
"H4","VDD","Power","","","","","","","","","","","","","","","","",""
"H5","PC1","I/O","","","","","","","","","","","","","","ETH_MDC","","",""
"H6","PC2","I/O","","","","","","","","SPI2_MISO","I2S2_ext_SD","","","","USB_OTG_HS_ULPI_DIR","ETH_TXD2","FMC_SDNE0","",""
"H7","PC3","I/O","","","","","","","","I2S2_SD/SPI2_MOSI","","","","","USB_OTG_HS_ULPI_NXT","ETH_TX_CLK","FMC_SDCKE0","",""
"H8","VDD","Power","","","","","","","","","","","","","","","","",""
"H9","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","","","","","","","FMC_D10/FMC_DA10","","LTDC_DE"
"H10","PD11","I/O","","","","","","","","","","USART3_CTS","","","","","FMC_A16/FMC_CLE","",""
"H11","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","",""
"H12","PG4","I/O","","","","","","","","","","","","","","","FMC_A14/FMC_BA0","",""
"H13","PG2","I/O","","","","","","","","","","","","","","","FMC_A12","",""
"J1","VSSA","Power","","","","","","","","","","","","","","","","",""
"J2","VREF-","Power","","","","","","","","","","","","","","","","",""
"J3","VREF+","Power","","","","","","","","","","","","","","","","",""
"J4","VDDA","Power","","","","","","","","","","","","","","","","",""
"J5","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","ETH_CRS","","",""
"J6","VSS","Power","","","","","","","","","","","","","","","","",""
"J7","VSS","Power","","","","","","","","","","","","","","","","",""
"J8","PE8","I/O","","","","TIM1_CH1N","","","","","","","UART7_TX","","","","FMC_D5/FMC_DA5","",""
"J9","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","","","FMC_D11/FMC_DA11","","LTDC_CLK"
"J10","VSS","Power","","","","","","","","","","","","","","","","",""
"J11","VDD","Power","","","","","","","","","","","","","","","","",""
"J12","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","",""
"J13","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_RTS","","","","","FMC_A17/FMC_ALE","",""
"K1","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_RTS","UART4_RX","","","ETH_REF_CLK/ETH_RX_CLK","","",""
"K2","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","","","","ETH_MDIO","","",""
"K3","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"K4","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","TIM14_CH1","","ETH_CRS_DV/ETH_RX_DV","","",""
"K5","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","",""
"K6","VDD","Power","","","","","","","","","","","","","","","","",""
"K7","PF14","I/O","","","","","","","","","","","","","","","FMC_A8","",""
"K8","PE9","I/O","","","","TIM1_CH1","","","","","","","","","","","FMC_D6/FMC_DA6","",""
"K9","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"K10","PH9","I/O","","","","","","","I2C3_SMBA","","","","","TIM12_CH2","","","FMC_D17","DCMI_D0","LTDC_R3"
"K11","PD10","I/O","","","","","","","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"K12","PD13","I/O","","","","","TIM4_CH2","","","","","","","","","","FMC_A18","",""
"K13","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"L1","PH3","I/O","","","","","","","","","","","","","","ETH_COL","FMC_SDNE0","","LTDC_R1"
"L2","PH2","I/O","","","","","","","","","","","","","","ETH_CRS","FMC_SDCKE0","","LTDC_R0"
"L3","PH5","I/O","","","","","","","I2C2_SDA","SPI5_NSS","","","","","","","FMC_SDNWE","",""
"L4","PC4","I/O","","","","","","","","","","","","","","ETH_RXD0","","",""
"L5","PB2/BOOT1","I/O","","","","","","","","","","","","","","","","",""
"L6","VDD","Power","","","","","","","","","","","","","","","","",""
"L7","PF15","I/O","","","","","","","","","","","","","","","FMC_A9","",""
"L8","PE10","I/O","","","","TIM1_CH2N","","","","","","","","","","","FMC_D7/FMC_DA7","",""
"L9","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","USART3_TX","","","USB_OTG_HS_ULPI_D3","ETH_RX_ER","","","LTDC_G4"
"L10","PH8","I/O","","","","","","","I2C3_SDA","","","","","","","","FMC_D16","DCMI_HSYNC","LTDC_R2"
"L11","PH12","I/O","","","","","TIM5_CH3","","","","","","","","","","FMC_D20","DCMI_D3","LTDC_R6"
"L12","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","",""
"L13","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","I2S2_SD/SPI2_MOSI","","","","TIM12_CH2","","","USB_OTG_HS_DP","",""
"M1","BYPASS_REG","Reset","","","","","","","","","","","","","","","","",""
"M2","PH4","I/O","","","","","","","I2C2_SCL","","","","","","USB_OTG_HS_ULPI_NXT","","","",""
"M3","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","SPI1_SCK","","","","","USB_OTG_HS_ULPI_CK","","","",""
"M4","PC5","I/O","","","","","","","","","","","","","","ETH_RXD1","","",""
"M5","PF11","I/O","","","","","","","","SPI5_MOSI","","","","","","","FMC_SDNRAS","DCMI_D12",""
"M6","PF13","I/O","","","","","","","","","","","","","","","FMC_A7","",""
"M7","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"M8","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","","","","","","","FMC_D8/FMC_DA8","","LTDC_G3"
"M9","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","USB_OTG_HS_ULPI_D4","ETH_TX_EN","","","LTDC_G5"
"M10","PH7","I/O","","","","","","","I2C3_SCL","SPI5_MISO","","","","","","ETH_RXD3","FMC_SDCKE1","DCMI_D9",""
"M11","PH11","I/O","","","","","TIM5_CH2","","","","","","","","","","FMC_D19","DCMI_D2","LTDC_R5"
"M12","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","","USART3_CTS","","CAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","",""
"M13","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","","SPI2_MISO","I2S2_ext_SD","USART3_RTS","","TIM12_CH1","","","USB_OTG_HS_DM","",""
"N1","NC","NC","","","","","","","","","","","","","","","","",""
"N2","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"N3","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","","TIM13_CH1","","","","DCMI_PIXCLK","LTDC_G2"
"N4","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","","","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","",""
"N5","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"N6","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"N7","PE7","I/O","","","","TIM1_ETR","","","","","","","UART7_RX","","","","FMC_D4/FMC_DA4","",""
"N8","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","","","","","","","FMC_D9/FMC_DA9","","LTDC_B4"
"N9","VCAP_1","Power","","","","","","","","","","","","","","","","",""
"N10","PH6","I/O","","","","","","","I2C2_SMBA","SPI5_SCK","","","","TIM12_CH1","","ETH_RXD2","FMC_SDNE1","DCMI_D8",""
"N11","PH10","I/O","","","","","TIM5_CH1","","","","","","","","","","FMC_D18","DCMI_D1","LTDC_R4"
"N12","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","","USART3_CK","","CAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","",""
"N13","NC","NC","","","","","","","","","","","","","","","","",""
