"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"G4","PC4","I/O","","","","","","","","","","","","","","LCD_SEG22","","",""
"G5","PC13","I/O","","","","","","","","","","","","","","","","",""
"G6","PA1","I/O","","","","TIM2_CH2","","","I2C1_SMBA","SPI1_SCK","","","","","","LCD_SEG0","","",""
"G7","PA0","I/O","","","","TIM2_CH1","","","","","","","","","","","COMP1_OUT","SAI1_EXTCLK","TIM2_ETR"
"G8","PC1","I/O","","","","LPTIM1_OUT","","SPI2_MOSI","I2C3_SDA","","","","LPUART1_TX","","","LCD_SEG19","","",""
"G9","PC2","I/O","","","","LPTIM1_IN2","","","","SPI2_MISO","","","","","","LCD_SEG20","","",""
"G10","PC3","I/O","","","","LPTIM1_ETR","","SAI1_D1","","SPI2_MOSI","","","","","","LCD_VLCD","","SAI1_SD_A","LPTIM2_ETR"
"H1","PB1","I/O","","","","","","","","","","","LPUART1_DE/LPUART1_RTS","","","","","","LPTIM2_IN1"
"H2","PB0","I/O","","","","","","","","","","","","","","","COMP1_OUT","",""
"H3","AT0","NC","","","","","","","","","","","","","","","","",""
"H4","AT1","NC","","","","","","","","","","","","","","","","",""
"H5","PC5","I/O","","","","","","SAI1_D3","","","","","","","","LCD_SEG23","","",""
"H6","PA7","I/O","","","","TIM1_CH1N","","","I2C3_SCL","SPI1_MOSI","","","","","QUADSPI_BK1_IO2","LCD_SEG4","COMP2_OUT","","TIM17_CH1"
"H7","PA6","I/O","","","","","","","","SPI1_MISO","","","LPUART1_CTS","","QUADSPI_BK1_IO3","LCD_SEG3","TIM1_BKIN","","TIM16_CH1"
"H8","VREF+","MonoIO","","","","","","","","","","","","","","","","",""
"H9","VDDA","Power","","","","","","","","","","","","","","","","",""
"H10","VSSA","Power","","","","","","","","","","","","","","","","",""
"J1","OSC_IN","MonoIO","","","","","","","","","","","","","","","","",""
"J2","OSC_OUT","MonoIO","","","","","","","","","","","","","","","","",""
"J3","VDDRF","Power","","","","","","","","","","","","","","","","",""
"J4","VSSRF","Power","","","","","","","","","","","","","","","","",""
"J5","VSS","Power","","","","","","","","","","","","","","","","",""
"J6","PB11","I/O","","","","TIM2_CH4","","","I2C3_SDA","","","","LPUART1_TX","","QUADSPI_BK1_NCS","LCD_SEG11","COMP2_OUT","",""
"J7","PA8","I/O","","","RCC_MCO","TIM1_CH1","","SAI1_CK2","","","","USART1_CK","","","","LCD_COM0","","SAI1_SCK_A","LPTIM2_OUT"
"J8","PA3","I/O","","","","TIM2_CH4","","SAI1_CK1","","","","","LPUART1_RX","","QUADSPI_CLK","LCD_SEG2","","SAI1_MCLK_A",""
"J9","VSS","Power","","","","","","","","","","","","","","","","",""
"J10","VDD","Power","","","","","","","","","","","","","","","","",""
"K1","VSSRF","Power","","","","","","","","","","","","","","","","",""
"K2","VSSRF","Power","","","","","","","","","","","","","","","","",""
"K3","VSSRF","Power","","","","","","","","","","","","","","","","",""
"K4","RF1","MonoIO","","","","","","","","","","","","","","","","",""
"K5","VDD","Power","","","","","","","","","","","","","","","","",""
"K6","PB10","I/O","","","","TIM2_CH3","","","I2C3_SCL","SPI2_SCK","","","LPUART1_RX","TSC_SYNC","QUADSPI_CLK","LCD_SEG10","COMP1_OUT","SAI1_SCK_A",""
"K7","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","LPTIM1_OUT","","","I2C3_SMBA","SPI1_NSS","","","","","","LCD_VLCD","","SAI1_EXTCLK",""
"K8","PA9","I/O","","","","TIM1_CH2","","SAI1_D2","I2C1_SCL","SPI2_SCK","","USART1_TX","","","","LCD_COM1","","SAI1_FS_A",""
"K9","PA5","I/O","","","","TIM2_CH1","TIM2_ETR","","","SPI1_SCK","","","","","","","","SAI1_SD_B","LPTIM2_ETR"
"K10","PA4","I/O","","","","","","","","SPI1_NSS","","","","","","LCD_SEG5","","SAI1_FS_B","LPTIM2_OUT"
