"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"36","PC2_C","I/O","","","","","","DFSDM1_CKIN1","","I2S2_SDI/SPI2_MISO","DFSDM1_CKOUT","","","","USB_OTG_HS_ULPI_DIR","ETH_TXD2","FMC_SDNE0","",""
"37","PC3_C","I/O","","","","","","DFSDM1_DATIN1","","I2S2_SDO/SPI2_MOSI","","","","","USB_OTG_HS_ULPI_NXT","ETH_TX_CLK","FMC_SDCKE0","",""
"38","VSSA","Power","","","","","","","","","","","","","","","","",""
"39","VREF+","MonoIO","","","","","","","","","","","","","","","","",""
"40","VDDA","Power","","","","","","","","","","","","","","","","",""
"41","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","TIM15_BKIN","","","USART2_CTS/USART2_NSS","UART4_TX","SDMMC2_CMD","SAI2_SD_B","ETH_CRS","","",""
"42","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","LPTIM3_OUT","TIM15_CH1N","","","USART2_DE/USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","SAI2_MCLK_B","ETH_REF_CLK/ETH_RX_CLK","","","LTDC_R2"
"43","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","LPTIM4_OUT","TIM15_CH1","","","USART2_TX","SAI2_SCK_B","","","ETH_MDIO","MDIOS_MDIO","","LTDC_R1"
"44","VDD","Power","","","","","","","","","","","","","","","","",""
"45","VSS","Power","","","","","","","","","","","","","","","","",""
"46","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","LPTIM5_OUT","TIM15_CH2","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"47","VSS","Power","","","","","","","","","","","","","","","","",""
"48","VDD","Power","","","","","","","","","","","","","","","","",""
"49","PA4","I/O","","","","","TIM5_ETR","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","SPI6_NSS","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"50","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","SPI6_SCK","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"51","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","I2S1_SDI/SPI1_MISO","","","SPI6_MISO","TIM13_CH1","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","MDIOS_MDC","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","DCMI_PIXCLK","LTDC_G2"
"52","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","I2S1_SDO/SPI1_MOSI","","","SPI6_MOSI","TIM14_CH1","","ETH_CRS_DV/ETH_RX_DV","FMC_SDNWE","",""
"53","PC4","I/O","","","","","","DFSDM1_CKIN2","","I2S1_MCK","","","","SPDIFRX1_IN2","","ETH_RXD0","FMC_SDNE0","",""
"54","PC5","I/O","","","","","SAI1_D3","DFSDM1_DATIN2","","","","","","SPDIFRX1_IN3","SAI4_D3","ETH_RXD1","FMC_SDCKE0","COMP1_OUT",""
"55","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","","LTDC_G1"
"56","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","","LTDC_G0"
"57","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","","SAI1_D1","","DFSDM1_CKIN1","","SAI1_SD_A","I2S3_SDO/SPI3_MOSI","SAI4_SD_A","QUADSPI_CLK","SAI4_D1","","","",""
"58","PF11","I/O","","","","","","","","SPI5_MOSI","","","","","SAI2_SD_B","","FMC_SDNRAS","DCMI_D12",""
"59","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"60","PF13","I/O","","","","","","DFSDM1_DATIN6","I2C4_SMBA","","","","","","","","FMC_A7","",""
"61","PF14","I/O","","","","","","DFSDM1_CKIN6","I2C4_SCL","","","","","","","","FMC_A8","",""
"62","PF15","I/O","","","","","","","I2C4_SDA","","","","","","","","FMC_A9","",""
"63","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"64","VSS","Power","","","","","","","","","","","","","","","","",""
"65","VDD","Power","","","","","","","","","","","","","","","","",""
"66","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"67","PE7","I/O","","","","TIM1_ETR","","DFSDM1_DATIN2","","","","UART7_RX","","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"68","PE8","I/O","","","","TIM1_CH1N","","DFSDM1_CKIN2","","","","UART7_TX","","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","COMP2_OUT",""
"69","PE9","I/O","","","","TIM1_CH1","","DFSDM1_CKOUT","","","","UART7_DE/UART7_RTS","","","QUADSPI_BK2_IO2","","FMC_D6/FMC_DA6","",""
"70","VSS","Power","","","","","","","","","","","","","","","","",""
"71","VDD","Power","","","","","","","","","","","","","","","","",""
"72","PE10","I/O","","","","TIM1_CH2N","","DFSDM1_DATIN4","","","","UART7_CTS","","","QUADSPI_BK2_IO3","","FMC_D7/FMC_DA7","",""
"73","PE11","I/O","","","","TIM1_CH2","","DFSDM1_CKIN4","","SPI4_NSS","","","","","SAI2_SD_B","","FMC_D8/FMC_DA8","","LTDC_G3"
"74","PE12","I/O","","","","TIM1_CH3N","","DFSDM1_DATIN5","","SPI4_SCK","","","","","SAI2_SCK_B","","FMC_D9/FMC_DA9","COMP1_OUT","LTDC_B4"
"75","PE13","I/O","","","","TIM1_CH3","","DFSDM1_CKIN5","","SPI4_MISO","","","","","SAI2_FS_B","","FMC_D10/FMC_DA10","COMP2_OUT","LTDC_DE"
"76","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","SAI2_MCLK_B","","FMC_D11/FMC_DA11","","LTDC_CLK"
"77","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","LTDC_R7"
"78","PB10","I/O","","","","TIM2_CH3","HRTIM_SCOUT","LPTIM2_IN1","I2C2_SCL","I2S2_CK/SPI2_SCK","DFSDM1_DATIN7","USART3_TX","","QUADSPI_BK1_NCS","USB_OTG_HS_ULPI_D3","ETH_RX_ER","","","LTDC_G4"
"79","PB11","I/O","","","","TIM2_CH4","HRTIM_SCIN","LPTIM2_ETR","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","","","USB_OTG_HS_ULPI_D4","ETH_TX_EN","","","LTDC_G5"
"80","VCAP","Power","","","","","","","","","","","","","","","","",""
"81","VSS","Power","","","","","","","","","","","","","","","","",""
"82","VDDLDO","Power","","","","","","","","","","","","","","","","",""
"83","VSS","Power","","","","","","","","","","","","","","","","",""
"84","VDD","Power","","","","","","","","","","","","","","","","",""
"85","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","","FDCAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","UART5_RX"
"86","PB13","I/O","","","","TIM1_CH1N","","LPTIM2_OUT","","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","","FDCAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","","UART5_TX"
"87","PB14","I/O","","","","TIM1_CH2N","TIM12_CH1","TIM8_CH2N","USART1_TX","I2S2_SDI/SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","SDMMC2_D0","","","USB_OTG_HS_DM","",""
"88","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","TIM12_CH2","TIM8_CH3N","USART1_RX","I2S2_SDO/SPI2_MOSI","DFSDM1_CKIN2","","UART4_CTS","SDMMC2_D1","","","USB_OTG_HS_DP","",""
"89","PD8","I/O","","","","","","DFSDM1_CKIN3","","","SAI3_SCK_B","USART3_TX","","SPDIFRX1_IN1","","","FMC_D13/FMC_DA13","",""
"90","PD9","I/O","","","","","","DFSDM1_DATIN3","","","SAI3_SD_B","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"91","PD10","I/O","","","","","","DFSDM1_CKOUT","","","SAI3_FS_B","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"92","VDD","Power","","","","","","","","","","","","","","","","",""
"93","VSS","Power","","","","","","","","","","","","","","","","",""
"94","PD11","I/O","","","","","","LPTIM2_IN2","I2C4_SMBA","","","USART3_CTS/USART3_NSS","","QUADSPI_BK1_IO0","SAI2_SD_A","","FMC_A16","",""
"95","PD12","I/O","","","","LPTIM1_IN1","TIM4_CH1","LPTIM2_IN1","I2C4_SCL","","","USART3_DE/USART3_RTS","","QUADSPI_BK1_IO1","SAI2_FS_A","","FMC_A17","",""
"96","PD13","I/O","","","","LPTIM1_OUT","TIM4_CH2","","I2C4_SDA","","","","","QUADSPI_BK1_IO3","SAI2_SCK_A","","FMC_A18","",""
"97","PD14","I/O","","","","","TIM4_CH3","","","","SAI3_MCLK_B","","UART8_CTS","","","","FMC_D0/FMC_DA0","",""
"98","PD15","I/O","","","","","TIM4_CH4","","","","SAI3_MCLK_A","","UART8_DE/UART8_RTS","","","","FMC_D1/FMC_DA1","",""
"99","VDD","Power","","","","","","","","","","","","","","","","",""
"100","VSS","Power","","","","","","","","","","","","","","","","",""
"101","PJ8","I/O","","","","TIM1_CH3N","","TIM8_CH1","","","","","UART8_TX","","","","","","LTDC_G1"
"102","PJ9","I/O","","","","TIM1_CH3","","TIM8_CH1N","","","","","UART8_RX","","","","","","LTDC_G2"
"103","PJ10","I/O","","","","TIM1_CH2N","","TIM8_CH2","","SPI5_MOSI","","","","","","","","","LTDC_G3"
"104","PJ11","I/O","","","","TIM1_CH2","","TIM8_CH2N","","SPI5_MISO","","","","","","","","","LTDC_G4"
"105","VDD","Power","","","","","","","","","","","","","","","","",""
"106","VSS","Power","","","","","","","","","","","","","","","","",""
"107","PK0","I/O","","","","TIM1_CH1N","","TIM8_CH3","","SPI5_SCK","","","","","","","","","LTDC_G5"
"108","PK1","I/O","","","","TIM1_CH1","","TIM8_CH3N","","SPI5_NSS","","","","","","","","","LTDC_G6"
"109","PK2","I/O","","","","TIM1_BKIN","","TIM8_BKIN","","","","","","","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","","","LTDC_G7"
"110","PG2","I/O","","","","","","TIM8_BKIN","","","","","","","","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","FMC_A12","",""
"111","PG3","I/O","","","","","","TIM8_BKIN2","","","","","","","","TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2","FMC_A13","",""
"112","VSS","Power","","","","","","","","","","","","","","","","",""
"113","VDD","Power","","","","","","","","","","","","","","","","",""
"114","PG4","I/O","","","","TIM1_BKIN2","","","","","","","","","","TIM1_BKIN2_COMP1/TIM1_BKIN2_COMP2","FMC_A14/FMC_BA0","",""
"115","PG5","I/O","","","","TIM1_ETR","","","","","","","","","","","FMC_A15/FMC_BA1","",""
"116","PG6","I/O","","","","TIM17_BKIN","HRTIM_CHE1","","","","","","","","QUADSPI_BK1_NCS","","FMC_NE3","DCMI_D12","LTDC_R7"
"117","PG7","I/O","","","","","HRTIM_CHE2","","","","SAI1_MCLK_A","USART6_CK","","","","","FMC_INT","DCMI_D13","LTDC_CLK"
"118","PG8","I/O","","","","","","TIM8_ETR","","SPI6_NSS","","USART6_DE/USART6_RTS","SPDIFRX1_IN2","","","ETH_PPS_OUT","FMC_SDCLK","","LTDC_G7"
"119","VSS","Power","","","","","","","","","","","","","","","","",""
"120","VDD50_USB","Power","","","","","","","","","","","","","","","","",""
"121","VDD33_USB","Power","","","","","","","","","","","","","","","","",""
"122","PC6","I/O","","","","HRTIM_CHA1","TIM3_CH1","TIM8_CH1","DFSDM1_CKIN3","I2S2_MCK","","USART6_TX","SDMMC1_D0DIR","FMC_NWAIT","SDMMC2_D6","","SDMMC1_D6","DCMI_D0","LTDC_HSYNC"
"123","PC7","I/O","","","DEBUG_TRGIO","HRTIM_CHA2","TIM3_CH2","TIM8_CH2","DFSDM1_DATIN3","","I2S3_MCK","USART6_RX","SDMMC1_D123DIR","FMC_NE1","SDMMC2_D7","SWPMI1_TX","SDMMC1_D7","DCMI_D1","LTDC_G6"
"124","PC8","I/O","","","DEBUG_TRACED1","HRTIM_CHB1","TIM3_CH3","TIM8_CH3","","","","USART6_CK","UART5_DE/UART5_RTS","FMC_NCE/FMC_NE2","","SWPMI1_RX","SDMMC1_D0","DCMI_D2",""
"125","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","UART5_CTS","QUADSPI_BK1_IO0","LTDC_G3","SWPMI1_SUSPEND","SDMMC1_D1","DCMI_D3","LTDC_B2"
"126","VDD","Power","","","","","","","","","","","","","","","","",""
"127","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","HRTIM_CHB2","TIM8_BKIN2","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","UART7_RX","TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2","LTDC_B3","LTDC_R6"
"128","PA9","I/O","","","","TIM1_CH2","HRTIM_CHC1","LPUART1_TX","I2C3_SMBA","I2S2_CK/SPI2_SCK","","USART1_TX","","","","","","DCMI_D0","LTDC_R5"
"129","PA10","I/O","","","","TIM1_CH3","HRTIM_CHC2","LPUART1_RX","","","","USART1_RX","","","USB_OTG_FS_ID","MDIOS_MDIO","LTDC_B4","DCMI_D1","LTDC_B1"
"130","PA11","I/O","","","","TIM1_CH4","HRTIM_CHD1","LPUART1_CTS","","I2S2_WS/SPI2_NSS","UART4_RX","USART1_CTS/USART1_NSS","","FDCAN1_RX","USB_OTG_FS_DM","","","","LTDC_R4"
"131","PA12","I/O","","","","TIM1_ETR","HRTIM_CHD2","LPUART1_DE/LPUART1_RTS","","I2S2_CK/SPI2_SCK","UART4_TX","USART1_DE/USART1_RTS","SAI2_FS_B","FDCAN1_TX","USB_OTG_FS_DP","","","","LTDC_R5"
"132","PA13 (JTMS/SWDIO)","I/O","","","DEBUG_JTMS-SWDIO","","","","","","","","","","","","","",""
"133","VCAP","Power","","","","","","","","","","","","","","","","",""
"134","VSS","Power","","","","","","","","","","","","","","","","",""
"135","VDDLDO","Power","","","","","","","","","","","","","","","","",""
"136","VDD","Power","","","","","","","","","","","","","","","","",""
"137","VSS","Power","","","","","","","","","","","","","","","","",""
"138","PA14 (JTCK/SWCLK)","I/O","","","DEBUG_JTCK-SWCLK","","","","","","","","","","","","","",""
"139","PA15 (JTDI)","I/O","","","DEBUG_JTDI","TIM2_CH1/TIM2_ETR","HRTIM_FLT1","","CEC","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","SPI6_NSS","UART4_DE/UART4_RTS","","","UART7_TX","","",""
"140","PC10","I/O","","","","","HRTIM_EEV1","DFSDM1_CKIN5","","","I2S3_CK/SPI3_SCK","USART3_TX","UART4_TX","QUADSPI_BK1_IO1","","","SDMMC1_D2","DCMI_D8","LTDC_R2"
"141","PC11","I/O","","","","","HRTIM_FLT2","DFSDM1_DATIN5","","","I2S3_SDI/SPI3_MISO","USART3_RX","UART4_RX","QUADSPI_BK2_NCS","","","SDMMC1_D3","DCMI_D4",""
"142","PC12","I/O","","","DEBUG_TRACED3","","HRTIM_EEV2","","","","I2S3_SDO/SPI3_MOSI","USART3_CK","UART5_TX","","","","SDMMC1_CK","DCMI_D9",""
"143","PD0","I/O","","","","","","DFSDM1_CKIN6","","","SAI3_SCK_A","","UART4_RX","FDCAN1_RX","","","FMC_D2/FMC_DA2","",""
"144","PD1","I/O","","","","","","DFSDM1_DATIN6","","","SAI3_SD_A","","UART4_TX","FDCAN1_TX","","","FMC_D3/FMC_DA3","",""
"145","PD2","I/O","","","DEBUG_TRACED2","","TIM3_ETR","","","","","","UART5_RX","","","","SDMMC1_CMD","DCMI_D11",""
"146","PD3","I/O","","","","","","DFSDM1_CKOUT","","I2S2_CK/SPI2_SCK","","USART2_CTS/USART2_NSS","","","","","FMC_CLK","DCMI_D5","LTDC_G7"
"147","PD4","I/O","","","","","HRTIM_FLT3","","","","SAI3_FS_A","USART2_DE/USART2_RTS","","","","","FMC_NOE","",""
"148","PD5","I/O","","","","","HRTIM_EEV3","","","","","USART2_TX","","","","","FMC_NWE","",""
"149","PD6","I/O","","","","","SAI1_D1","DFSDM1_CKIN4","DFSDM1_DATIN1","I2S3_SDO/SPI3_MOSI","SAI1_SD_A","USART2_RX","SAI4_SD_A","","SAI4_D1","SDMMC2_CK","FMC_NWAIT","DCMI_D10","LTDC_B2"
"150","PD7","I/O","","","","","","DFSDM1_DATIN4","","I2S1_SDO/SPI1_MOSI","DFSDM1_CKIN1","USART2_CK","","SPDIFRX1_IN0","","SDMMC2_CMD","FMC_NE1","",""
"151","VSS","Power","","","","","","","","","","","","","","","","",""
"152","VDD","Power","","","","","","","","","","","","","","","","",""
"153","PG9","I/O","","","","","","","","I2S1_SDI/SPI1_MISO","","USART6_RX","SPDIFRX1_IN3","QUADSPI_BK2_IO2","SAI2_FS_B","","FMC_NCE/FMC_NE2","DCMI_VSYNC",""
"154","PG10","I/O","","","","","HRTIM_FLT5","","","I2S1_WS/SPI1_NSS","","","","LTDC_G3","SAI2_SD_B","","FMC_NE3","DCMI_D2","LTDC_B2"
"155","PG11","I/O","","","","LPTIM1_IN2","HRTIM_EEV4","","","I2S1_CK/SPI1_SCK","","","SPDIFRX1_IN0","","SDMMC2_D2","ETH_TX_EN","","DCMI_D3","LTDC_B3"
"156","PG12","I/O","","","","LPTIM1_IN1","HRTIM_EEV5","","","SPI6_MISO","","USART6_DE/USART6_RTS","SPDIFRX1_IN1","LTDC_B4","","ETH_TXD1","FMC_NE4","","LTDC_B1"
"157","PG13","I/O","","","DEBUG_TRACED0","LPTIM1_OUT","HRTIM_EEV10","","","SPI6_SCK","","USART6_CTS/USART6_NSS","","","","ETH_TXD0","FMC_A24","","LTDC_R0"
"158","PG14","I/O","","","DEBUG_TRACED1","LPTIM1_ETR","","","","SPI6_MOSI","","USART6_TX","","QUADSPI_BK2_IO3","","ETH_TXD1","FMC_A25","","LTDC_B0"
"159","VSS","Power","","","","","","","","","","","","","","","","",""
"160","VDD","Power","","","","","","","","","","","","","","","","",""
"161","PG15","I/O","","","","","","","","","","USART6_CTS/USART6_NSS","","","","","FMC_SDNCAS","DCMI_D13",""
"162","PB3 (JTDO/TRACESWO)","I/O","","","DEBUG_JTDO-SWO","TIM2_CH2","HRTIM_FLT4","","","I2S1_CK/SPI1_SCK","I2S3_CK/SPI3_SCK","","SPI6_SCK","SDMMC2_D2","CRS_SYNC","UART7_RX","","",""
"163","PB4 (NJTRST)","I/O","","","","TIM16_BKIN","TIM3_CH1","HRTIM_EEV6","","I2S1_SDI/SPI1_MISO","I2S3_SDI/SPI3_MISO","I2S2_WS/SPI2_NSS","SPI6_MISO","SDMMC2_D3","","UART7_TX","","",""
"164","PB5","I/O","","","","TIM17_BKIN","TIM3_CH2","HRTIM_EEV7","I2C1_SMBA","I2S1_SDO/SPI1_MOSI","I2C4_SMBA","I2S3_SDO/SPI3_MOSI","SPI6_MOSI","FDCAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10","UART5_RX"
"165","PB6","I/O","","","","TIM16_CH1N","TIM4_CH1","HRTIM_EEV8","I2C1_SCL","CEC","I2C4_SCL","USART1_TX","LPUART1_TX","FDCAN2_TX","QUADSPI_BK1_NCS","DFSDM1_DATIN5","FMC_SDNE1","DCMI_D5","UART5_TX"
"166","PB7","I/O","","","","TIM17_CH1N","TIM4_CH2","HRTIM_EEV9","I2C1_SDA","","I2C4_SDA","USART1_RX","LPUART1_RX","","","DFSDM1_CKIN5","FMC_NL","DCMI_VSYNC",""
"167","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"168","PB8","I/O","","","","TIM16_CH1","TIM4_CH3","DFSDM1_CKIN7","I2C1_SCL","","I2C4_SCL","SDMMC1_CKIN","UART4_RX","FDCAN1_RX","SDMMC2_D4","ETH_TXD3","SDMMC1_D4","DCMI_D6","LTDC_B6"
"169","PB9","I/O","","","","TIM17_CH1","TIM4_CH4","DFSDM1_DATIN7","I2C1_SDA","I2S2_WS/SPI2_NSS","I2C4_SDA","SDMMC1_CDIR","UART4_TX","FDCAN1_TX","SDMMC2_D5","I2C4_SMBA","SDMMC1_D5","DCMI_D7","LTDC_B7"
"170","PE0","I/O","","","","LPTIM1_ETR","TIM4_ETR","HRTIM_SCIN","LPTIM2_ETR","","","","UART8_RX","","SAI2_MCLK_A","","FMC_NBL0","DCMI_D2",""
"171","PE1","I/O","","","","LPTIM1_IN2","","HRTIM_SCOUT","","","","","UART8_TX","","","","FMC_NBL1","DCMI_D3",""
"172","VCAP","Power","","","","","","","","","","","","","","","","",""
"173","VSS","Power","","","","","","","","","","","","","","","","",""
"174","PDR_ON","Reset","","","","","","","","","","","","","","","","",""
"175","VDDLDO","Power","","","","","","","","","","","","","","","","",""
"176","VDD","Power","","","","","","","","","","","","","","","","",""
