"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"H3","PC1","I/O","","","","LPTIM1_OUT","","","I2C3_SDA","","DFSDM1_CKIN4","","LPUART1_TX","","","","","","","EVENTOUT"
"H4","NRST","Reset","","","","","","","","","","","","","","","","","",""
"H5","VSS","Power","","","","","","","","","","","","","","","","","",""
"H6","VDD","Power","","","","","","","","","","","","","","","","","",""
"H7","VDD","Power","","","","","","","","","","","","","","","","","",""
"H8","VSS","Power","","","","","","","","","","","","","","","","","",""
"H9","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_DE/USART3_RTS","","TSC_G6_IO3","","","FMC_A17","SAI2_FS_A","LPTIM2_IN1","EVENTOUT"
"H10","PD11","I/O","","","","","","","","","","USART3_CTS","","TSC_G6_IO2","","","FMC_A16","SAI2_SD_A","LPTIM2_ETR","EVENTOUT"
"H11","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","","","EVENTOUT"
"H12","PG2","I/O","","","","","","","","SPI1_SCK","","","","","","","FMC_A12","SAI2_SCK_B","","EVENTOUT"
"J1","VSSA","Power","","","","","","","","","","","","","","","","","",""
"J2","VREF-","Power","","","","","","","","","","","","","","","","","",""
"J3","PA0","I/O","","","","TIM2_CH1","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","","","SAI1_EXTCLK","TIM2_ETR","EVENTOUT"
"J4","PC3","I/O","","","","LPTIM1_ETR","","","","SPI2_MOSI","","","","","","","","SAI1_SD_A","LPTIM2_ETR","EVENTOUT"
"J5","PC4","I/O","","","","","","","","","","USART3_TX","","","","","","","","EVENTOUT"
"J6","PF11","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"J7","PG1","I/O","","","","","","","","","","","","TSC_G8_IO4","","","FMC_A11","","","EVENTOUT"
"J8","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","","","","","FMC_D6/FMC_DA6","SAI1_FS_B","","EVENTOUT"
"J9","PB13","I/O","","","","TIM1_CH1N","","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS","LPUART1_CTS","TSC_G1_IO2","","","SWPMI1_TX","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"J10","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","","SWPMI1_RX","SAI2_MCLK_A","TIM15_CH1","EVENTOUT"
"J11","PD10","I/O","","","","","","","","","","USART3_CK","","TSC_G6_IO1","","","FMC_D15/FMC_DA15","SAI2_SCK_A","","EVENTOUT"
"J12","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","","","EVENTOUT"
"K1","VREF+","MonoIO","","","","","","","","","","","","","","","","","",""
"K2","VDDA","Power","","","","","","","","","","","","","","","","","",""
"K3","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_DE/USART2_RTS","UART4_RX","","","","","","TIM15_CH1N","EVENTOUT"
"K4","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","USART3_CTS","","","QUADSPI_BK1_IO3","","TIM1_BKIN_COMP2","TIM8_BKIN_COMP2","TIM16_CH1","EVENTOUT"
"K5","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","LPTIM1_OUT","","","I2C3_SMBA","","DFSDM1_CKIN0","","","","","","","","","EVENTOUT"
"K6","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","","","EVENTOUT"
"K7","PG0","I/O","","","","","","","","","","","","TSC_G8_IO3","","","FMC_A10","","","EVENTOUT"
"K8","PE11","I/O","","","","TIM1_CH2","","","","","DFSDM1_CKIN4","","","TSC_G5_IO2","QUADSPI_NCS","","FMC_D8/FMC_DA8","","","EVENTOUT"
"K9","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","LPUART1_TX","","QUADSPI_NCS","","COMP2_OUT","","","EVENTOUT"
"K10","PB12","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP2","I2C2_SMBA","SPI2_NSS","DFSDM1_DATIN1","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","","","SWPMI1_IO","SAI2_FS_A","TIM15_BKIN","EVENTOUT"
"K11","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","","","EVENTOUT"
"K12","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","SAI2_MCLK_A","","EVENTOUT"
"L1","OPAMP1_VINM","MonoIO","","","","","","","","","","","","","","","","","",""
"L2","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","","","","","USART2_TX","","","","","","SAI2_EXTCLK","TIM15_CH1","EVENTOUT"
"L3","PA4","I/O","","","","","","","","SPI1_NSS","SPI3_NSS","USART2_CK","","","","","","SAI1_FS_B","LPTIM2_OUT","EVENTOUT"
"L4","OPAMP2_VINM","MonoIO","","","","","","","","","","","","","","","","","",""
"L5","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","USART3_CK","","","QUADSPI_BK1_IO1","","COMP1_OUT","","","EVENTOUT"
"L6","PF13","I/O","","","","","","","","","DFSDM1_DATIN6","","","","","","FMC_A7","","","EVENTOUT"
"L7","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","","","","","FMC_D5/FMC_DA5","SAI1_SCK_B","","EVENTOUT"
"L8","PE12","I/O","","","","TIM1_CH3N","","","","SPI1_NSS","DFSDM1_DATIN5","","","TSC_G5_IO3","QUADSPI_BK1_IO0","","FMC_D9/FMC_DA9","","","EVENTOUT"
"L9","PE13","I/O","","","","TIM1_CH3","","","","SPI1_SCK","DFSDM1_CKIN5","","","TSC_G5_IO4","QUADSPI_BK1_IO1","","FMC_D10/FMC_DA10","","","EVENTOUT"
"L10","PE14","I/O","","","","TIM1_CH4","TIM1_BKIN2","TIM1_BKIN2_COMP2","","SPI1_MISO","","","","","QUADSPI_BK1_IO2","","FMC_D11/FMC_DA11","","","EVENTOUT"
"L11","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","SPI2_SCK","DFSDM1_DATIN7","USART3_TX","LPUART1_RX","","QUADSPI_CLK","","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"L12","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","SPI2_MOSI","DFSDM1_CKIN2","","","TSC_G1_IO4","","","SWPMI1_SUSPEND","SAI2_SD_A","TIM15_CH2","EVENTOUT"
"M1","VSS","Power","","","","","","","","","","","","","","","","","",""
"M2","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","","","","","USART2_RX","","","","","","","TIM15_CH2","EVENTOUT"
"M3","PA5","I/O","","","","TIM2_CH1","TIM2_ETR","TIM8_CH1N","","SPI1_SCK","","","","","","","","","LPTIM2_ETR","EVENTOUT"
"M4","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","","QUADSPI_BK1_IO2","","","","TIM17_CH1","EVENTOUT"
"M5","PC5","I/O","","","","","","","","","","USART3_RX","","","","","","","","EVENTOUT"
"M6","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN0","USART3_DE/USART3_RTS","","","QUADSPI_BK1_IO0","","","","LPTIM2_IN1","EVENTOUT"
"M7","PF14","I/O","","","","","","","","","DFSDM1_CKIN6","","","TSC_G8_IO1","","","FMC_A8","","","EVENTOUT"
"M8","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","","","","","FMC_D4/FMC_DA4","SAI1_SD_B","","EVENTOUT"
"M9","PF15","I/O","","","","","","","","","","","","TSC_G8_IO2","","","FMC_A9","","","EVENTOUT"
"M10","PE10","I/O","","","","TIM1_CH2N","","","","","DFSDM1_DATIN4","","","TSC_G5_IO1","QUADSPI_CLK","","FMC_D7/FMC_DA7","SAI1_MCLK_B","","EVENTOUT"
"M11","PE15","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP1","","SPI1_MOSI","","","","","QUADSPI_BK1_IO3","","FMC_D12/FMC_DA12","","","EVENTOUT"
"M12","VSS","Power","","","","","","","","","","","","","","","","","",""
