"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"59","PD12","I/O","","","","","","","","","","USART3_DE/USART3_RTS","","TSC_G6_IO3","","LCD_SEG32","","","LPTIM2_IN1","EVENTOUT"
"60","PD13","I/O","","","","","","","","","","","","TSC_G6_IO4","","LCD_SEG33","","","LPTIM2_OUT","EVENTOUT"
"61","PD14","I/O","","","","","","","","","","","","","","LCD_SEG34","","","","EVENTOUT"
"62","PD15","I/O","","","","","","","","","","","","","","LCD_SEG35","","","","EVENTOUT"
"63","PC6","I/O","","","","","","","","","","","","TSC_G4_IO1","","LCD_SEG24","SDMMC1_D6","","","EVENTOUT"
"64","PC7","I/O","","","","","","","","","","","","TSC_G4_IO2","","LCD_SEG25","SDMMC1_D7","","","EVENTOUT"
"65","PC8","I/O","","","","","","","","","","","","TSC_G4_IO3","","LCD_SEG26","SDMMC1_D0","","","EVENTOUT"
"66","PC9","I/O","","","","","","","","","","","","TSC_G4_IO4","USB_NOE","LCD_SEG27","SDMMC1_D1","","","EVENTOUT"
"67","PA8","I/O","","","RCC_MCO","TIM1_CH1","","","","","","USART1_CK","","","","LCD_COM0","SWPMI1_IO","SAI1_SCK_A","LPTIM2_OUT","EVENTOUT"
"68","PA9","I/O","","","","TIM1_CH2","","","I2C1_SCL","","","USART1_TX","","","","LCD_COM1","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"69","PA10","I/O","","","","TIM1_CH3","","","I2C1_SDA","","","USART1_RX","","","CRS_SYNC","LCD_COM2","","SAI1_SD_A","","EVENTOUT"
"70","PA11","I/O","","","","TIM1_CH4","TIM1_BKIN2","","","SPI1_MISO","COMP1_OUT","USART1_CTS","","CAN1_RX","USB_DM","","TIM1_BKIN2_COMP1","","","EVENTOUT"
"71","PA12","I/O","","","","TIM1_ETR","","","","SPI1_MOSI","","USART1_DE/USART1_RTS","","CAN1_TX","USB_DP","","","","","EVENTOUT"
"72","PA13 (JTMS-SWDIO)","I/O","","","SYS_JTMS-SWDIO","IR_OUT","","","","","","","","","USB_NOE","","SWPMI1_TX","SAI1_SD_B","","EVENTOUT"
"73","VDDUSB","Power","","","","","","","","","","","","","","","","","",""
"74","VSS","Power","","","","","","","","","","","","","","","","","",""
"75","VDD","Power","","","","","","","","","","","","","","","","","",""
"76","PA14 (JTCK-SWCLK)","I/O","","","SYS_JTCK-SWCLK","LPTIM1_OUT","","","I2C1_SMBA","","","","","","","","SWPMI1_RX","SAI1_FS_B","","EVENTOUT"
"77","PA15 (JTDI)","I/O","","","SYS_JTDI","TIM2_CH1","TIM2_ETR","USART2_RX","","SPI1_NSS","SPI3_NSS","USART3_DE/USART3_RTS","","TSC_G3_IO1","","LCD_SEG17","SWPMI1_SUSPEND","","","EVENTOUT"
"78","PC10","I/O","","","","","","","","","SPI3_SCK","USART3_TX","","TSC_G3_IO2","","LCD_COM4/LCD_SEG28/LCD_SEG40","SDMMC1_D2","","","EVENTOUT"
"79","PC11","I/O","","","","","","","","","SPI3_MISO","USART3_RX","","TSC_G3_IO3","","LCD_COM5/LCD_SEG29/LCD_SEG41","SDMMC1_D3","","","EVENTOUT"
"80","PC12","I/O","","","","","","","","","SPI3_MOSI","USART3_CK","","TSC_G3_IO4","","LCD_COM6/LCD_SEG30/LCD_SEG42","SDMMC1_CK","","","EVENTOUT"
"81","PD0","I/O","","","","","","","","SPI2_NSS","","","","CAN1_RX","","","","","","EVENTOUT"
"82","PD1","I/O","","","","","","","","SPI2_SCK","","","","CAN1_TX","","","","","","EVENTOUT"
"83","PD2","I/O","","","","","","","","","","USART3_DE/USART3_RTS","","TSC_SYNC","","LCD_COM7/LCD_SEG31/LCD_SEG43","SDMMC1_CMD","","","EVENTOUT"
"84","PD3","I/O","","","","","","","","SPI2_MISO","","USART2_CTS","","","QUADSPI_BK2_NCS","","","","","EVENTOUT"
"85","PD4","I/O","","","","","","","","SPI2_MOSI","","USART2_DE/USART2_RTS","","","QUADSPI_BK2_IO0","","","","","EVENTOUT"
"86","PD5","I/O","","","","","","","","","","USART2_TX","","","QUADSPI_BK2_IO1","","","","","EVENTOUT"
"87","PD6","I/O","","","","","","","","","","USART2_RX","","","QUADSPI_BK2_IO2","","","SAI1_SD_A","","EVENTOUT"
"88","PD7","I/O","","","","","","","","","","USART2_CK","","","QUADSPI_BK2_IO3","","","","","EVENTOUT"
"89","PB3 (JTDO-TRACESWO)","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","","LCD_SEG7","","SAI1_SCK_B","","EVENTOUT"
"90","PB4 (NJTRST)","I/O","","","SYS_JTRST","","","","I2C3_SDA","SPI1_MISO","SPI3_MISO","USART1_CTS","","TSC_G2_IO1","","LCD_SEG8","","SAI1_MCLK_B","","EVENTOUT"
"91","PB5","I/O","","","","LPTIM1_IN1","","","I2C1_SMBA","SPI1_MOSI","SPI3_MOSI","USART1_CK","","TSC_G2_IO2","","LCD_SEG9","COMP2_OUT","SAI1_SD_B","TIM16_BKIN","EVENTOUT"
"92","PB6","I/O","","","","LPTIM1_ETR","","","I2C1_SCL","","","USART1_TX","","TSC_G2_IO3","","","","SAI1_FS_B","TIM16_CH1N","EVENTOUT"
"93","PB7","I/O","","","","LPTIM1_IN2","","","I2C1_SDA","","","USART1_RX","","TSC_G2_IO4","","LCD_SEG21","","","","EVENTOUT"
"94","PH3-BOOT0","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"95","PB8","I/O","","","","","","","I2C1_SCL","","","","","CAN1_RX","","LCD_SEG16","SDMMC1_D4","SAI1_MCLK_A","TIM16_CH1","EVENTOUT"
"96","PB9","I/O","","","","IR_OUT","","","I2C1_SDA","SPI2_NSS","","","","CAN1_TX","","LCD_COM3","SDMMC1_D5","SAI1_FS_A","","EVENTOUT"
"97","PE0","I/O","","","","","","","","","","","","","","LCD_SEG36","","","TIM16_CH1","EVENTOUT"
"98","PE1","I/O","","","","","","","","","","","","","","LCD_SEG37","","","","EVENTOUT"
"99","VSS","Power","","","","","","","","","","","","","","","","","",""
"100","VDD","Power","","","","","","","","","","","","","","","","","",""
