"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"183","PG14","I/O","","","SYS_TRACED1","","","LPTIM1_ETR","","SPI6_MOSI","","","USART6_TX","QUADSPI_BK2_IO3","","ETH_TXD1","FMC_A25","","LTDC_B0"
"184","VSS","Power","","","","","","","","","","","","","","","","",""
"185","VDD","Power","","","","","","","","","","","","","","","","",""
"186","PK3","I/O","","","","","","","","","","","","","","","","","LTDC_B4"
"187","PK4","I/O","","","","","","","","","","","","","","","","","LTDC_B5"
"188","PK5","I/O","","","","","","","","","","","","","","","","","LTDC_B6"
"189","PK6","I/O","","","","","","","","","","","","","","","","","LTDC_B7"
"190","PK7","I/O","","","","","","","","","","","","","","","","","LTDC_DE"
"191","PG15","I/O","","","","","","","","","","","USART6_CTS","","","","FMC_SDNCAS","DCMI_D13",""
"192","PB3","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","I2S1_CK/SPI1_SCK","I2S3_CK/SPI3_SCK","","SPI6_SCK","","SDMMC2_D2","CAN3_RX","UART7_RX","",""
"193","PB4","I/O","","","SYS_JTRST","","TIM3_CH1","","","SPI1_MISO","SPI3_MISO","I2S2_WS/SPI2_NSS","SPI6_MISO","","SDMMC2_D3","CAN3_TX","UART7_TX","",""
"194","PB5","I/O","","","","UART5_RX","TIM3_CH2","","I2C1_SMBA","I2S1_SD/SPI1_MOSI","I2S3_SD/SPI3_MOSI","","SPI6_MOSI","CAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10","LTDC_G7"
"195","PB6","I/O","","","","UART5_TX","TIM4_CH1","CEC","I2C1_SCL","","DFSDM1_DATIN5","USART1_TX","","CAN2_TX","QUADSPI_BK1_NCS","I2C4_SCL","FMC_SDNE1","DCMI_D5",""
"196","PB7","I/O","","","","","TIM4_CH2","","I2C1_SDA","","DFSDM1_CKIN5","USART1_RX","","","","I2C4_SDA","FMC_NL","DCMI_VSYNC",""
"197","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"198","PB8","I/O","","","","I2C4_SCL","TIM4_CH3","TIM10_CH1","I2C1_SCL","","DFSDM1_CKIN7","UART5_RX","","CAN1_RX","SDMMC2_D4","ETH_TXD3","SDMMC1_D4","DCMI_D6","LTDC_B6"
"199","PB9","I/O","","","","I2C4_SDA","TIM4_CH4","TIM11_CH1","I2C1_SDA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN7","UART5_TX","","CAN1_TX","SDMMC2_D5","I2C4_SMBA","SDMMC1_D5","DCMI_D7","LTDC_B7"
"200","PE0","I/O","","","","","TIM4_ETR","LPTIM1_ETR","","","","","UART8_RX","","SAI2_MCLK_A","","FMC_NBL0","DCMI_D2",""
"201","PE1","I/O","","","","","","LPTIM1_IN2","","","","","UART8_TX","","","","FMC_NBL1","DCMI_D3",""
"202","VSS","Power","","","","","","","","","","","","","","","","",""
"203","PDR_ON","Reset","","","","","","","","","","","","","","","","",""
"204","VDD","Power","","","","","","","","","","","","","","","","",""
"205","PI4","I/O","","","","","","TIM8_BKIN","","","","","","","SAI2_MCLK_A","","FMC_NBL2","DCMI_D5","LTDC_B4"
"206","PI5","I/O","","","","","","TIM8_CH1","","","","","","","SAI2_SCK_A","","FMC_NBL3","DCMI_VSYNC","LTDC_B5"
"207","PI6","I/O","","","","","","TIM8_CH2","","","","","","","SAI2_SD_A","","FMC_D28","DCMI_D6","LTDC_B6"
"208","PI7","I/O","","","","","","TIM8_CH3","","","","","","","SAI2_FS_A","","FMC_D29","DCMI_D7","LTDC_B7"
