"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"53","PC12","I/O","","","","EVENTOUT","","","","","I2S3_SD/SPI3_MOSI","USART3_CK","","","","","","","",""
"54","PD2","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"55","PB3","I/O","","","SYS_JTDO-TRACESWO","TIM2_CH2","","TSC_G5_IO1","","","I2S3_CK/SPI3_SCK","USART2_TX","","","","","","","","EVENTOUT"
"56","PB4","I/O","","","SYS_NJTRST","TIM16_CH1","","TSC_G5_IO2","","","I2S3_ext_SD/SPI3_MISO","USART2_RX","","","TIM17_BKIN","","","","","EVENTOUT"
"57","PB5","I/O","","","","TIM16_BKIN","","","I2C1_SMBA","","I2S3_SD/SPI3_MOSI","USART2_CK","I2C3_SDA","","TIM17_CH1","","","","","EVENTOUT"
"58","PB6","I/O","","","","TIM16_CH1N","","TSC_G5_IO3","I2C1_SCL","","","USART1_TX","","","","","","","","EVENTOUT"
"59","PB7","I/O","","","","TIM17_CH1N","","TSC_G5_IO4","I2C1_SDA","","","USART1_RX","","","","","","","","EVENTOUT"
"60","BOOT0","Boot","","","","","","","","","","","","","","","","","",""
"61","PB8","I/O","","","","TIM16_CH1","","TSC_SYNC","I2C1_SCL","","","USART3_RX","","","","","TIM1_BKIN","","","EVENTOUT"
"62","PB9","I/O","","","","TIM17_CH1","","","I2C1_SDA","","IR_OUT","USART3_TX","COMP2_OUT","","","","","","","EVENTOUT"
"63","VSS","Power","","","","","","","","","","","","","","","","","",""
"64","VDD","Power","","","","","","","","","","","","","","","","","",""
