"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"56","PD9","I/O","","","","EVENTOUT","","TSC_G6_IO4","","","","USART3_RX","","","","","","","",""
"57","PD10","I/O","","","","EVENTOUT","","","","","","USART3_CK","","","","","","","",""
"58","PD11","I/O","","","","EVENTOUT","","","","","","USART3_CTS","","","","","","","",""
"59","PD12","I/O","","","","EVENTOUT","TIM4_CH1","TSC_G8_IO1","","","","USART3_DE/USART3_RTS","","","","","","","",""
"60","PD13","I/O","","","","EVENTOUT","TIM4_CH2","TSC_G8_IO2","","","","","","","","","","","",""
"61","PD14","I/O","","","","EVENTOUT","TIM4_CH3","TSC_G8_IO3","","","","","","","","","","","",""
"62","PD15","I/O","","","","EVENTOUT","TIM4_CH4","TSC_G8_IO4","","","","","","","","","","","",""
"63","PC6","I/O","","","","EVENTOUT","TIM3_CH1","","","I2S1_WS/SPI1_NSS","","","","","","","","","",""
"64","PC7","I/O","","","","EVENTOUT","TIM3_CH2","","","I2S1_CK/SPI1_SCK","","","","","","","","","",""
"65","PC8","I/O","","","","EVENTOUT","TIM3_CH3","","","I2S1_MCK/SPI1_MISO","","","","","","","","","",""
"66","PC9","I/O","","","","EVENTOUT","TIM3_CH4","","","I2S1_SD/SPI1_MOSI","","","","","","","","","",""
"67","PA8","I/O","","","RCC_MCO","","TIM5_CH1/TIM5_ETR","","I2C2_SMBA","I2S2_CK/SPI2_SCK","","USART1_CK","","","TIM4_ETR","","","","","EVENTOUT"
"68","PA9","I/O","","","","","TIM13_CH1","TSC_G4_IO1","I2C2_SCL","I2S2_MCK/SPI2_MISO","","USART1_TX","","TIM15_BKIN","TIM2_CH3","","","","","EVENTOUT"
"69","PA10","I/O","","","","TIM17_BKIN","","TSC_G4_IO2","I2C2_SDA","I2S2_SD/SPI2_MOSI","","USART1_RX","","TIM14_CH1","TIM2_CH4","","","","","EVENTOUT"
"70","PA11","I/O","","","","","TIM5_CH2","","","I2S2_WS/SPI2_NSS","I2S1_WS/SPI1_NSS","USART1_CTS","COMP1_OUT","CAN_RX","TIM4_CH1","","","","","EVENTOUT"
"71","PA12","I/O","","","","TIM16_CH1","TIM5_CH3","","","","I2S1_CK/SPI1_SCK","USART1_DE/USART1_RTS","COMP2_OUT","CAN_TX","TIM4_CH2","","","","","EVENTOUT"
"72","PA13","I/O","","","SYS_JTMS-SWDIO","TIM16_CH1N","TIM5_CH4","TSC_G4_IO3","","IR_OUT","I2S1_MCK/SPI1_MISO","USART3_CTS","","","TIM4_CH3","","","","","EVENTOUT"
"73","PF6","I/O","","","","EVENTOUT","TIM4_CH4","","I2C2_SCL","I2S1_SD/SPI1_MOSI","","USART3_DE/USART3_RTS","","","","","","","",""
"74","VSS","Power","","","","","","","","","","","","","","","","","",""
"75","VDD","Power","","","","","","","","","","","","","","","","","",""
"76","PA14","I/O","","","SYS_JTCK-SWCLK","","","TSC_G4_IO4","I2C1_SDA","","","","","","TIM12_CH1","","","","","EVENTOUT"
"77","PA15","I/O","","","SYS_JTDI","TIM2_CH1/TIM2_ETR","","TSC_SYNC","I2C1_SCL","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","","","","TIM12_CH2","","","","","EVENTOUT"
"78","PC10","I/O","","","","EVENTOUT","TIM19_CH1","","","","I2S3_CK/SPI3_SCK","USART3_TX","","","","","","","",""
"79","PC11","I/O","","","","EVENTOUT","TIM19_CH2","","","","I2S3_MCK/SPI3_MISO","USART3_RX","","","","","","","",""
"80","PC12","I/O","","","","EVENTOUT","TIM19_CH3","","","","I2S3_SD/SPI3_MOSI","USART3_CK","","","","","","","",""
"81","PD0","I/O","","","","EVENTOUT","TIM19_CH4","","","","","CAN_RX","","","","","","","",""
"82","PD1","I/O","","","","EVENTOUT","TIM19_ETR","","","","","CAN_TX","","","","","","","",""
"83","PD2","I/O","","","","EVENTOUT","TIM3_ETR","","","","","","","","","","","","",""
"84","PD3","I/O","","","","EVENTOUT","","","","I2S2_MCK/SPI2_MISO","","USART2_CTS","","","","","","","",""
"85","PD4","I/O","","","","EVENTOUT","","","","I2S2_SD/SPI2_MOSI","","USART2_DE/USART2_RTS","","","","","","","",""
"86","PD5","I/O","","","","EVENTOUT","","","","","","USART2_TX","","","","","","","",""
"87","PD6","I/O","","","","EVENTOUT","","","","I2S2_WS/SPI2_NSS","","USART2_RX","","","","","","","",""
"88","PD7","I/O","","","","EVENTOUT","","","","I2S2_CK/SPI2_SCK","","USART2_CK","","","","","","","",""
"89","PB3","I/O","","","SYS_JTDO-TRACESWO","TIM2_CH2","TIM4_ETR","TSC_G5_IO1","","I2S1_CK/SPI1_SCK","I2S3_CK/SPI3_SCK","USART2_TX","","TIM13_CH1","TIM3_ETR","","","","","EVENTOUT"
"90","PB4","I/O","","","SYS_NJTRST","TIM16_CH1","TIM3_CH1","TSC_G5_IO2","","I2S1_MCK/SPI1_MISO","I2S3_MCK/SPI3_MISO","USART2_RX","","TIM15_CH1N","TIM17_BKIN","","","","","EVENTOUT"
"91","PB5","I/O","","","","TIM16_BKIN","TIM3_CH2","","I2C1_SMBA","I2S1_SD/SPI1_MOSI","I2S3_SD/SPI3_MOSI","USART2_CK","","","TIM17_CH1","TIM19_ETR","","","","EVENTOUT"
"92","PB6","I/O","","","","TIM16_CH1N","TIM4_CH1","TSC_G5_IO3","I2C1_SCL","","","USART1_TX","","TIM15_CH1","TIM3_CH3","TIM19_CH1","","","","EVENTOUT"
"93","PB7","I/O","","","","TIM17_CH1N","TIM4_CH2","TSC_G5_IO4","I2C1_SDA","","","USART1_RX","","TIM15_CH2","TIM3_CH4","TIM19_CH2","","","","EVENTOUT"
"94","BOOT0","Boot","","","","","","","","","","","","","","","","","",""
"95","PB8","I/O","","","","TIM16_CH1","TIM4_CH3","TSC_SYNC","I2C1_SCL","I2S2_CK/SPI2_SCK","CEC","USART3_TX","COMP1_OUT","CAN_RX","","TIM19_CH3","","","","EVENTOUT"
"96","PB9","I/O","","","","TIM17_CH1","TIM4_CH4","","I2C1_SDA","I2S2_WS/SPI2_NSS","IR_OUT","USART3_RX","COMP2_OUT","CAN_TX","","TIM19_CH4","","","","EVENTOUT"
"97","PE0","I/O","","","","EVENTOUT","TIM4_ETR","","","","","USART1_TX","","","","","","","",""
"98","PE1","I/O","","","","EVENTOUT","","","","","","USART1_RX","","","","","","","",""
"99","VSS","Power","","","","","","","","","","","","","","","","","",""
"100","VDD","Power","","","","","","","","","","","","","","","","","",""
