"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"F2","PB15","I/O","","","RTC_REFIN","","","TIM11_CH1","","I2S2_SD/SPI2_MOSI","","","","","","LCD_SEG15","","","TS_G7_IO4"
"F3","PB14","I/O","","","","","","TIM9_CH2","","SPI2_MISO","","USART3_RTS","","","","LCD_SEG14","","","TS_G7_IO3"
"F4","PC4","I/O","","","","","","","","","","","","","","LCD_SEG22","","","TIMX_IC1/TS_G9_IO1"
"F5","VSSA","Power","","","","","","","","","","","","","","","","",""
"F6","PH0-OSC_IN","I/O","","","RCC_OSC_IN","","","","","","","","","","","","","",""
"F7","PH1-OSC_OUT","I/O","","","RCC_OSC_OUT","","","","","","","","","","","","","",""
"G1","PB13","I/O","","","","","","TIM9_CH1","","I2S2_CK/SPI2_SCK","","USART3_CTS","","","","LCD_SEG13","","","TS_G7_IO2"
"G2","PB12","I/O","","","","","","TIM10_CH1","I2C2_SMBA","I2S2_WS/SPI2_NSS","","USART3_CK","","","","LCD_SEG12","","","TS_G7_IO1"
"G3","PB2","I/O","","","","","","","","","","","","","","","","","TS_G3_IO3"
"G4","PA6","I/O","","","","","TIM3_CH1","TIM10_CH1","","SPI1_MISO","","","","","","LCD_SEG3","","","TIMX_IC3/TS_G2_IO1"
"G5","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_RTS","","","","LCD_SEG0","","","TIMX_IC2/TS_G1_IO2"
"G6","PC3","I/O","","","","","","","","","","","","","","LCD_SEG21","","","TIMX_IC4/TS_G8_IO4"
"G7","PC2","I/O","","","","","","","","","","","","","","LCD_SEG20","","","TIMX_IC3/TS_G8_IO3"
"H1","VDD","Power","","","","","","","","","","","","","","","","",""
"H2","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","","LCD_SEG11","","",""
"H3","PB1","I/O","","","","","TIM3_CH4","","","","","","","","","LCD_SEG6","","","TS_G3_IO2"
"H4","PA5","I/O","","","","TIM2_CH1","","","","SPI1_SCK","","","","","","","","","TIMX_IC2"
"H5","VSS","Power","","","","","","","","","","","","","","","","",""
"H6","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","","","","LCD_SEG1","","","TIMX_IC3/TS_G1_IO3"
"H7","VDDA","Power","","","","","","","","","","","","","","","","",""
"J1","VSS","Power","","","","","","","","","","","","","","","","",""
"J2","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","","","USART3_TX","","","","LCD_SEG10","","",""
"J3","PB0","I/O","","","","","TIM3_CH3","","","","","","","","","LCD_SEG5","","","TS_G3_IO1"
"J4","PC5","I/O","","","","","","","","","","","","","","LCD_SEG23","","","TIMX_IC2/TS_G9_IO2"
"J5","PA7","I/O","","","","","TIM3_CH2","TIM11_CH1","","SPI1_MOSI","","","","","","LCD_SEG4","","","TIMX_IC4/TS_G2_IO2"
"J6","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","","","TIMX_IC1"
"J7","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","","","LCD_SEG2","","","TIMX_IC4/TS_G1_IO4"
