"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"23","PC2","I/O","","","","","","","","SPI2_MISO","I2S2_ext_SD","","","","USB_OTG_HS_ULPI_DIR","","FMC_SDNE0","",""
"24","PC3","I/O","","","","","","","","I2S2_SD/SPI2_MOSI","","","","","USB_OTG_HS_ULPI_NXT","","FMC_SDCKE0","",""
"25","VDD","Power","","","","","","","","","","","","","","","","",""
"26","VSSA","Power","","","","","","","","","","","","","","","","",""
"27","VREF+","Power","","","","","","","","","","","","","","","","",""
"28","VDDA","Power","","","","","","","","","","","","","","","","",""
"29","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","","","",""
"30","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","","","","","LTDC_R2"
"31","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","","","","","","","LTDC_R1"
"32","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","","","","LTDC_B5"
"33","VSS","Power","","","","","","","","","","","","","","","","",""
"34","VDD","Power","","","","","","","","","","","","","","","","",""
"35","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"36","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","SPI1_SCK","","","","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"37","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","","TIM13_CH1","","","","DCMI_PIXCLK","LTDC_G2"
"38","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","TIM14_CH1","QUADSPI_CLK","","","",""
"39","PC4","I/O","","","","","","","","","","","","","","","FMC_SDNE0","",""
"40","PC5","I/O","","","","","","","","","","","","","","","FMC_SDCKE0","",""
"41","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","","","LTDC_R3","USB_OTG_HS_ULPI_D1","","","","LTDC_G1"
"42","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","","","","LTDC_R6","USB_OTG_HS_ULPI_D2","","","","LTDC_G0"
"43","PB2/BOOT1","I/O","","","","","","","","","","","","","","","","",""
"44","PF11","I/O","","","","","","","","","","","","","","","FMC_SDNRAS","DCMI_D12",""
"45","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"46","VDD","Power","","","","","","","","","","","","","","","","",""
"47","PF13","I/O","","","","","","","","","","","","","","","FMC_A7","",""
"48","PF14","I/O","","","","","","","","","","","","","","","FMC_A8","",""
"49","PF15","I/O","","","","","","","","","","","","","","","FMC_A9","",""
