"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"20","VSSA","Power","","","","","","","","","","","","","","","","","",""
"21","VREF+","Power","","","","","","","","","","","","","","","","","",""
"22","VDDA","Power","","","","","","","","","","","","","","","","","",""
"23","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","","","","","","","","EVENTOUT"
"24","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","I2S4_SD/SPI4_MOSI","","USART2_RTS","","QUADSPI_BK1_IO3","","","","","","EVENTOUT"
"25","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","I2S_CKIN","","USART2_TX","","","","","FSMC_D4/FSMC_DA4","","","EVENTOUT"
"26","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","I2S2_MCK","","USART2_RX","","","","","FSMC_D5/FSMC_DA5","","","EVENTOUT"
"27","VSS","Power","","","","","","","","","","","","","","","","","",""
"28","VDD","Power","","","","","","","","","","","","","","","","","",""
"29","PA4","I/O","","","","","","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","DFSDM1_DATIN1","","","","FSMC_D6/FSMC_DA6","","","EVENTOUT"
"30","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","DFSDM1_CKIN1","","","","FSMC_D7/FSMC_DA7","","","EVENTOUT"
"31","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","I2S2_MCK","","","TIM13_CH1","QUADSPI_BK2_IO0","","SDIO_CMD","","","EVENTOUT"
"32","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","I2S1_SD/SPI1_MOSI","","","","TIM14_CH1","QUADSPI_BK2_IO1","","","","","EVENTOUT"
"33","PC4","I/O","","","","","","","","I2S1_MCK","","","","","QUADSPI_BK2_IO2","","FSMC_NE4","","","EVENTOUT"
"34","PC5","I/O","","","","","","","FMPI2C1_SMBA","","","USART3_RX","","","QUADSPI_BK2_IO3","","FSMC_NOE","","","EVENTOUT"
"35","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","I2S5_CK/SPI5_SCK","","","","","","","","","EVENTOUT"
"36","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","I2S5_WS/SPI5_NSS","","DFSDM1_DATIN0","QUADSPI_CLK","","","","","","EVENTOUT"
"37","PB2","I/O","","","","","","","","","DFSDM1_CKIN0","","","QUADSPI_CLK","","","","","","EVENTOUT"
"38","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","","","QUADSPI_BK2_IO0","","FSMC_D4/FSMC_DA4","","","EVENTOUT"
"39","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","","","QUADSPI_BK2_IO1","","FSMC_D5/FSMC_DA5","","","EVENTOUT"
"40","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","","","QUADSPI_BK2_IO2","","FSMC_D6/FSMC_DA6","","","EVENTOUT"
"41","PE10","I/O","","","","TIM1_CH2N","","","","","","","","","QUADSPI_BK2_IO3","","FSMC_D7/FSMC_DA7","","","EVENTOUT"
"42","PE11","I/O","","","","TIM1_CH2","","","","I2S4_WS/SPI4_NSS","I2S5_WS/SPI5_NSS","","","","","","FSMC_D8/FSMC_DA8","","","EVENTOUT"
"43","PE12","I/O","","","","TIM1_CH3N","","","","I2S4_CK/SPI4_SCK","I2S5_CK/SPI5_SCK","","","","","","FSMC_D9/FSMC_DA9","","","EVENTOUT"
"44","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","SPI5_MISO","","","","","","FSMC_D10/FSMC_DA10","","","EVENTOUT"
"45","PE14","I/O","","","","TIM1_CH4","","","","I2S4_SD/SPI4_MOSI","I2S5_SD/SPI5_MOSI","","","","","","FSMC_D11/FSMC_DA11","","","EVENTOUT"
"46","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FSMC_D12/FSMC_DA12","","","EVENTOUT"
"47","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","I2S3_MCK","USART3_TX","","FMPI2C1_SCL","","","SDIO_D7","","","EVENTOUT"
"48","VCAP_1","Power","","","","","","","","","","","","","","","","","",""
"49","VSS","Power","","","","","","","","","","","","","","","","","",""
"50","VDD","Power","","","","","","","","","","","","","","","","","",""
"51","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","I2S4_WS/SPI4_NSS","I2S3_CK/SPI3_SCK","USART3_CK","CAN2_RX","DFSDM1_DATIN1","","FSMC_D13/FSMC_DA13","","","EVENTOUT"
"52","PB13","I/O","","","","TIM1_CH1N","","","FMPI2C1_SMBA","I2S2_CK/SPI2_SCK","I2S4_CK/SPI4_SCK","","USART3_CTS","CAN2_TX","DFSDM1_CKIN1","","","","","EVENTOUT"
"53","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","FMPI2C1_SDA","SPI2_MISO","I2S2_ext_SD","USART3_RTS","DFSDM1_DATIN2","TIM12_CH1","FSMC_D0/FSMC_DA0","","SDIO_D6","","","EVENTOUT"
"54","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","FMPI2C1_SCL","I2S2_SD/SPI2_MOSI","","","DFSDM1_CKIN2","TIM12_CH2","","","SDIO_CK","","","EVENTOUT"
"55","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FSMC_D13/FSMC_DA13","","","EVENTOUT"
"56","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FSMC_D14/FSMC_DA14","","","EVENTOUT"
"57","PD10","I/O","","","","","","","","","","USART3_CK","","","","","FSMC_D15/FSMC_DA15","","","EVENTOUT"
"58","PD11","I/O","","","","","","","FMPI2C1_SMBA","","","USART3_CTS","","QUADSPI_BK1_IO0","","","FSMC_A16","","","EVENTOUT"
"59","PD12","I/O","","","","","TIM4_CH1","","FMPI2C1_SCL","","","USART3_RTS","","QUADSPI_BK1_IO1","","","FSMC_A17","","","EVENTOUT"
"60","PD13","I/O","","","","","TIM4_CH2","","FMPI2C1_SDA","","","","","QUADSPI_BK1_IO3","","","FSMC_A18","","","EVENTOUT"
"61","PD14","I/O","","","","","TIM4_CH3","","FMPI2C1_SCL","","","","","","","","FSMC_D0/FSMC_DA0","","","EVENTOUT"
"62","PD15","I/O","","","","","TIM4_CH4","","FMPI2C1_SDA","","","","","","","","FSMC_D1/FSMC_DA1","","","EVENTOUT"
"63","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","FMPI2C1_SCL","I2S2_MCK","DFSDM1_CKIN3","","USART6_TX","","FSMC_D1/FSMC_DA1","","SDIO_D6","","","EVENTOUT"
"64","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","FMPI2C1_SDA","I2S2_CK/SPI2_SCK","I2S3_MCK","","USART6_RX","","DFSDM1_DATIN3","","SDIO_D7","","","EVENTOUT"
"65","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","USART6_CK","QUADSPI_BK1_IO2","","","SDIO_D0","","","EVENTOUT"
"66","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","","QUADSPI_BK1_IO0","","","SDIO_D1","","","EVENTOUT"
"67","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","","SDIO_D1","","","EVENTOUT"
"68","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","","","USART1_TX","","","USB_OTG_FS_VBUS","","SDIO_D2","","","EVENTOUT"
"69","PA10","I/O","","","","TIM1_CH3","","","","","I2S5_SD/SPI5_MOSI","USART1_RX","","","USB_OTG_FS_ID","","","","","EVENTOUT"
"70","PA11","I/O","","","","TIM1_CH4","","","","","SPI4_MISO","USART1_CTS","USART6_TX","CAN1_RX","USB_OTG_FS_DM","","","","","EVENTOUT"
"71","PA12","I/O","","","","TIM1_ETR","","","","","SPI5_MISO","USART1_RTS","USART6_RX","CAN1_TX","USB_OTG_FS_DP","","","","","EVENTOUT"
"72","PA13","I/O","","","SYS_JTMS-SWDIO","","","","","","","","","","","","","","","EVENTOUT"
"73","VCAP_2","Power","","","","","","","","","","","","","","","","","",""
"74","VSS","Power","","","","","","","","","","","","","","","","","",""
"75","VDD","Power","","","","","","","","","","","","","","","","","",""
"76","PA14","I/O","","","SYS_JTCK-SWCLK","","","","","","","","","","","","","","","EVENTOUT"
"77","PA15","I/O","","","SYS_JTDI","TIM2_CH1/TIM2_ETR","","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART1_TX","","","","","","","","EVENTOUT"
"78","PC10","I/O","","","","","","","","","I2S3_CK/SPI3_SCK","USART3_TX","","QUADSPI_BK1_IO1","","","SDIO_D2","","","EVENTOUT"
"79","PC11","I/O","","","","","","","","I2S3_ext_SD","SPI3_MISO","USART3_RX","","QUADSPI_BK2_NCS","FSMC_D2/FSMC_DA2","","SDIO_D3","","","EVENTOUT"
"80","PC12","I/O","","","","","","","","","I2S3_SD/SPI3_MOSI","USART3_CK","","","FSMC_D3/FSMC_DA3","","SDIO_CK","","","EVENTOUT"
"81","PD0","I/O","","","","","","","","","","","","CAN1_RX","","","FSMC_D2/FSMC_DA2","","","EVENTOUT"
"82","PD1","I/O","","","","","","","","","","","","CAN1_TX","","","FSMC_D3/FSMC_DA3","","","EVENTOUT"
"83","PD2","I/O","","","","","TIM3_ETR","","","","","","","","FSMC_NWE","","SDIO_CMD","","","EVENTOUT"
"84","PD3","I/O","","","SYS_TRACED1","","","","","I2S2_CK/SPI2_SCK","DFSDM1_DATIN0","USART2_CTS","","QUADSPI_CLK","","","FSMC_CLK","","","EVENTOUT"
"85","PD4","I/O","","","","","","","","","DFSDM1_CKIN0","USART2_RTS","","","","","FSMC_NOE","","","EVENTOUT"
"86","PD5","I/O","","","","","","","","","","USART2_TX","","","","","FSMC_NWE","","","EVENTOUT"
"87","PD6","I/O","","","","","","","","I2S3_SD/SPI3_MOSI","DFSDM1_DATIN1","USART2_RX","","","","","FSMC_NWAIT","","","EVENTOUT"
"88","PD7","I/O","","","","","","","","","DFSDM1_CKIN1","USART2_CK","","","","","FSMC_NE1","","","EVENTOUT"
"89","PB3","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","FMPI2C1_SDA","I2S1_CK/SPI1_SCK","I2S3_CK/SPI3_SCK","USART1_RX","","I2C2_SDA","","","","","","EVENTOUT"
"90","PB4","I/O","","","SYS_JTRST","","TIM3_CH1","","","SPI1_MISO","SPI3_MISO","I2S3_ext_SD","","I2C3_SDA","","","SDIO_D0","","","EVENTOUT"
"91","PB5","I/O","","","","","TIM3_CH2","","I2C1_SMBA","I2S1_SD/SPI1_MOSI","I2S3_SD/SPI3_MOSI","","","CAN2_RX","","","SDIO_D3","","","EVENTOUT"
"92","PB6","I/O","","","","","TIM4_CH1","","I2C1_SCL","","","USART1_TX","","CAN2_TX","QUADSPI_BK1_NCS","","SDIO_D0","","","EVENTOUT"
"93","PB7","I/O","","","","","TIM4_CH2","","I2C1_SDA","","","USART1_RX","","","","","FSMC_NL","","","EVENTOUT"
"94","BOOT0","Boot","","","","","","","","","","","","","","","","","",""
"95","PB8","I/O","","","","","TIM4_CH3","TIM10_CH1","I2C1_SCL","","I2S5_SD/SPI5_MOSI","","CAN1_RX","I2C3_SDA","","","SDIO_D4","","","EVENTOUT"
"96","PB9","I/O","","","","","TIM4_CH4","TIM11_CH1","I2C1_SDA","I2S2_WS/SPI2_NSS","","","CAN1_TX","I2C2_SDA","","","SDIO_D5","","","EVENTOUT"
"97","PE0","I/O","","","","","TIM4_ETR","","","","","","","","","","FSMC_NBL0","","","EVENTOUT"
"98","PE1","I/O","","","","","","","","","","","","","","","FSMC_NBL1","","","EVENTOUT"
"99","VSS","Power","","","","","","","","","","","","","","","","","",""
"100","VDD","Power","","","","","","","","","","","","","","","","","",""
