"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"C6","PG10","I/O","","","","","","","","","","","","LTDC_G3","","","FMC_NCE4_1/FMC_NE3","DCMI_D2","LTDC_B2"
"C7","PB4","I/O","","","SYS_JTRST","","TIM3_CH1","","","SPI1_MISO","SPI3_MISO","I2S3_ext_SD","","","","","","",""
"C8","PB5","I/O","","","","","TIM3_CH2","","I2C1_SMBA","SPI1_MOSI","I2S3_SD/SPI3_MOSI","","","CAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10",""
"C9","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"C10","PE3","I/O","","","SYS_TRACED0","","","","","","SAI1_SD_B","","","","","","FMC_A19","",""
"C11","VBAT","Power","","","","","","","","","","","","","","","","",""
"D1","VCAP_2","Power","","","","","","","","","","","","","","","","",""
"D2","VSS","Power","","","","","","","","","","","","","","","","",""
"D3","PA13","I/O","","","SYS_JTMS-SWDIO","","","","","","","","","","","","","",""
"D4","PA11","I/O","","","","TIM1_CH4","","","","","","USART1_CTS","","CAN1_RX","USB_OTG_FS_DM","","","","LTDC_R4"
"D5","PA10","I/O","","","","TIM1_CH3","","","","","","USART1_RX","","","USB_OTG_FS_ID","","","DCMI_D1",""
"D6","PG13","I/O","","","","","","","","SPI6_SCK","","","USART6_CTS","","","ETH_TXD0","FMC_A24","",""
"D7","VDD","Power","","","","","","","","","","","","","","","","",""
"D8","PE2","I/O","","","SYS_TRACECLK","","","","","SPI4_SCK","SAI1_MCLK_A","","","","","ETH_TXD3","FMC_A23","",""
"D9","PE5","I/O","","","SYS_TRACED2","","","TIM9_CH1","","SPI4_MISO","SAI1_SCK_A","","","","","","FMC_A21","DCMI_D6","LTDC_G0"
"D10","PC13","I/O","","","","","","","","","","","","","","","","",""
"D11","PC14/OSC32_IN","I/O","","","","","","","","","","","","","","","","",""
"E1","PA12","I/O","","","","TIM1_ETR","","","","","","USART1_RTS","","CAN1_TX","USB_OTG_FS_DP","","","","LTDC_R5"
"E2","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","","","USART1_TX","","","","","","DCMI_D0",""
"E3","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","","","","","SDIO_D1","DCMI_D3",""
"E4","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","USART6_CK","","","","SDIO_D0","DCMI_D2",""
"E5","PG9","I/O","","","","","","","","","","","USART6_RX","","","","FMC_NCE3/FMC_NE2","DCMI_VSYNC",""
"E6","VDD","Power","","","","","","","","","","","","","","","","",""
"E7","VSS","Power","","","","","","","","","","","","","","","","",""
"E8","PE6","I/O","","","SYS_TRACED3","","","TIM9_CH2","","SPI4_MOSI","SAI1_SD_A","","","","","","FMC_A22","DCMI_D7","LTDC_G1"
"E9","PF1","I/O","","","","","","","I2C2_SCL","","","","","","","","FMC_A1","",""
"E10","VDD","Power","","","","","","","","","","","","","","","","",""
"E11","PC15/OSC32_OUT","I/O","","","","","","","","","","","","","","","","",""
"F1","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","","","","LTDC_R6"
"F2","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","I2S2_MCK","","","USART6_TX","","","","SDIO_D6","DCMI_D0","LTDC_HSYNC"
"F3","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","I2S3_MCK","","USART6_RX","","","","SDIO_D7","DCMI_D1","LTDC_G6"
"F4","PD6","I/O","","","","","","","","I2S3_SD/SPI3_MOSI","SAI1_SD_A","USART2_RX","","","","","FMC_NWAIT","DCMI_D10","LTDC_B2"
"F5","VSS","Power","","","","","","","","","","","","","","","","",""
"F6","PG14","I/O","","","","","","","","SPI6_MOSI","","","USART6_TX","","","ETH_TXD1","FMC_A25","",""
"F7","PF7","I/O","","","","","","TIM11_CH1","","SPI5_SCK","SAI1_MCLK_B","","UART7_TX","","","","FMC_NREG","",""
"F8","PF5","I/O","","","","","","","","","","","","","","","FMC_A5","",""
"F9","PF4","I/O","","","","","","","","","","","","","","","FMC_A4","",""
"F10","PF2","I/O","","","","","","","I2C2_SMBA","","","","","","","","FMC_A2","",""
"F11","PF0","I/O","","","","","","","I2C2_SDA","","","","","","","","FMC_A0","",""
"G1","VDD","Power","","","","","","","","","","","","","","","","",""
"G2","PG8","I/O","","","","","","","","SPI6_NSS","","","USART6_RTS","","","ETH_PPS_OUT","FMC_SDCLK","",""
"G3","PG3","I/O","","","","","","","","","","","","","","","FMC_A13","",""
"G4","PG6","I/O","","","","","","","","","","","","","","","FMC_INT2","DCMI_D12","LTDC_R7"
"G5","PG4","I/O","","","","","","","","","","","","","","","FMC_A14/FMC_BA0","",""
"G6","PG5","I/O","","","","","","","","","","","","","","","FMC_A15/FMC_BA1","",""
"G7","VDD","Power","","","","","","","","","","","","","","","","",""
"G8","PF9","I/O","","","","","","","","SPI5_MOSI","SAI1_FS_B","","","TIM14_CH1","","","FMC_CD","",""
"G9","PF10","I/O","","","","","","","","","","","","","","","FMC_INTR","DCMI_D11","LTDC_DE"
"G10","PF6","I/O","","","","","","TIM10_CH1","","SPI5_NSS","SAI1_SD_B","","UART7_RX","","","","FMC_NIORD","",""
"G11","PF3","I/O","","","","","","","","","","","","","","","FMC_A3","",""
"H1","PG7","I/O","","","","","","","","","","","USART6_CK","","","","FMC_INT3","DCMI_D13","LTDC_CLK"
"H2","VSS","Power","","","","","","","","","","","","","","","","",""
"H3","VSS","Power","","","","","","","","","","","","","","","","",""
"H4","PD10","I/O","","","","","","","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"H5","PD13","I/O","","","","","TIM4_CH2","","","","","","","","","","FMC_A18","",""
"H6","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_RTS","","","","","FMC_A17/FMC_ALE","",""
"H7","VSS","Power","","","","","","","","","","","","","","","","",""
"H8","PC0","I/O","","","","","","","","","","","","","USB_OTG_HS_ULPI_STP","","FMC_SDNWE","",""
"H9","NRST","Reset","","","","","","","","","","","","","","","","",""
"H10","PH1/OSC_OUT","I/O","","","","","","","","","","","","","","","","",""
"H11","PF8","I/O","","","","","","","","SPI5_MISO","SAI1_SCK_B","","","TIM13_CH1","","","FMC_NIOWR","",""
"J1","PG2","I/O","","","","","","","","","","","","","","","FMC_A12","",""
"J2","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","",""
"J3","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","I2S2_SD/SPI2_MOSI","","","","TIM12_CH2","","","USB_OTG_HS_DP","",""
"J4","PE10","I/O","","","","TIM1_CH2N","","","","","","","","","","","FMC_D7/FMC_DA7","",""
"J5","VDD","Power","","","","","","","","","","","","","","","","",""
"J6","VDD","Power","","","","","","","","","","","","","","","","",""
"J7","VDD","Power","","","","","","","","","","","","","","","","",""
"J8","VDD","Power","","","","","","","","","","","","","","","","",""
"J9","PC3","I/O","","","","","","","","I2S2_SD/SPI2_MOSI","","","","","USB_OTG_HS_ULPI_NXT","ETH_TX_CLK","FMC_SDCKE0","",""
"J10","PC2","I/O","","","","","","","","SPI2_MISO","I2S2_ext_SD","","","","USB_OTG_HS_ULPI_DIR","ETH_TXD2","FMC_SDNE0","",""
"J11","PH0/OSC_IN","I/O","","","","","","","","","","","","","","","","",""
"K1","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","",""
"K2","PD11","I/O","","","","","","","","","","USART3_CTS","","","","","FMC_A16/FMC_CLE","",""
"K3","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","","SPI2_MISO","I2S2_ext_SD","USART3_RTS","","TIM12_CH1","","","USB_OTG_HS_DM","",""
"K4","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","","","","","","","FMC_D8/FMC_DA8","","LTDC_G3"
"K5","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"K6","PF13","I/O","","","","","","","","","","","","","","","FMC_A7","",""
"K7","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","",""
"K8","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_RTS","UART4_RX","","","ETH_REF_CLK/ETH_RX_CLK","","",""
"K9","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","ETH_CRS","","",""
"K10","VSSA","Power","","","","","","","","","","","","","","","","",""
"K11","PC1","I/O","","","","","","","","","","","","","","ETH_MDC","","",""
"L1","VDD","Power","","","","","","","","","","","","","","","","",""
"L2","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","",""
"L3","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"L4","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","","","","","","","FMC_D9/FMC_DA9","","LTDC_B4"
"L5","PE7","I/O","","","","TIM1_ETR","","","","","","","UART7_RX","","","","FMC_D4/FMC_DA4","",""
"L6","PF14","I/O","","","","","","","","","","","","","","","FMC_A8","",""
"L7","PB2/BOOT1","I/O","","","","","","","","","","","","","","","","",""
"L8","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","TIM14_CH1","","ETH_CRS_DV/ETH_RX_DV","","",""
"L9","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","","","","ETH_MDIO","","",""
"L10","VDDA","Power","","","","","","","","","","","","","","","","",""
"L11","VREF+","Power","","","","","","","","","","","","","","","","",""
"M1","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"M2","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","","USART3_CK","","CAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","",""
"M3","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","USART3_TX","","","USB_OTG_HS_ULPI_D3","ETH_RX_ER","","","LTDC_G4"
"M4","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","","","FMC_D11/FMC_DA11","","LTDC_CLK"
"M5","PE8","I/O","","","","TIM1_CH1N","","","","","","","UART7_TX","","","","FMC_D5/FMC_DA5","",""
"M6","PF15","I/O","","","","","","","","","","","","","","","FMC_A9","",""
"M7","PF11","I/O","","","","","","","","SPI5_MOSI","","","","","","","FMC_SDNRAS","DCMI_D12",""
"M8","PC4","I/O","","","","","","","","","","","","","","ETH_RXD0","","",""
"M9","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","SPI1_SCK","","","","","USB_OTG_HS_ULPI_CK","","","",""
"M10","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"M11","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"N1","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","","USART3_CTS","","CAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","",""
"N2","VCAP_1","Power","","","","","","","","","","","","","","","","",""
"N3","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","USB_OTG_HS_ULPI_D4","ETH_TX_EN","","","LTDC_G5"
"N4","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","","","","","","","FMC_D10/FMC_DA10","","LTDC_DE"
"N5","PE9","I/O","","","","TIM1_CH1","","","","","","","","","","","FMC_D6/FMC_DA6","",""
"N6","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"N7","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"N8","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","","","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","",""
"N9","PC5","I/O","","","","","","","","","","","","","","ETH_RXD1","","",""
"N10","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","","TIM13_CH1","","","","DCMI_PIXCLK","LTDC_G2"
"N11","BYPASS_REG","Reset","","","","","","","","","","","","","","","","",""
